sentence,logit,prediction,sentiment_score
"Tech experts share their top picks for today's chaos,?",[0.07547309 0.06764769 0.85687923],neutral,0.007825404
"Microsoft deal values Affirmed at $1 35B - Bloomberg,?",[0.07427501 0.01569847 0.9100265 ],neutral,0.05857654
"Microsoft acquiring Affirmed Networks,?",[0.04500733 0.06985556 0.8851371 ],neutral,-0.02484823
"#BuildforCOVID19 global online hackathon,?",[0.03323069 0.13287021 0.8338991 ],neutral,-0.09963952
"Amazon tells court Pentagon should expand JEDI review,?",[0.39859605 0.08696537 0.51443857],neutral,0.31163067
"Microsoft CEO says supply side 'back on rails',?",[0.07695387 0.756829   0.16621707],negative,-0.67987514
"Microsoft reveals unpatched Windows bug,?",[0.01972056 0.91810715 0.06217225],negative,-0.8983866
"RBC chooses top software names during sell-off,?",[0.08230186 0.01837419 0.89932394],neutral,0.063927665
"""Trump approves New York, California national disaster declaration requests"",?",[0.25466084 0.01821558 0.72712356],neutral,0.23644526
"Microsoft Teams adds 12M DAUs in a week,?",[0.7057387  0.05633179 0.23792955],positive,0.6494069
"Xbox Series X arriving this holiday season (update),?",[0.03720427 0.09223239 0.8705633 ],neutral,-0.055028126
"Microsoft target lowered on coronavirus risks,?",[0.05777513 0.20237608 0.7398488 ],neutral,-0.14460096
"Big Tech unites on coronavirus response,?",[0.19995125 0.07094704 0.72910166],neutral,0.12900421
"Coronavirus updates - store closures and shut borders,?",[0.01287185 0.95143056 0.03569764],negative,-0.9385587
"""Chenault moving from Facebook board to Berkshire, to replace Gates"",?",[0.04694372 0.0166864  0.93636984],neutral,0.030257324
"Microsoft -2 8% as Gates exits board,?",[0.04240862 0.81387484 0.14371645],negative,-0.7714662
"Videogame sales fall for seventh month,?",[0.01158414 0.97150964 0.01690609],negative,-0.9599255
"Barron's Bary: Time for Buffett to get greedy,?",[0.10967888 0.23764713 0.652674  ],neutral,-0.12796825
"Wedbush sees Pentagon splitting JEDI contract,?",[0.0860475 0.6305909 0.2833616],negative,-0.5445434
"Pentagon asks to reconsider JEDI decision,?",[0.08185426 0.2637193  0.6544264 ],neutral,-0.18186504
"Microsoft cancels in-person Build conference,?",[0.01294004 0.94588214 0.04117786],negative,-0.9329421
"E3 canceled in latest virus impact on events,?",[0.02447995 0.8823153  0.09320477],negative,-0.85783535
"Software targets cut on coronavirus impact,?",[0.05399977 0.7990786  0.14692156],negative,-0.7450788
"Xbox Series X event coming next week,?",[0.03297333 0.10577201 0.86125463],neutral,-0.07279868
"Wedbush 'firmly bullish' on Microsoft,?",[0.59248585 0.12984005 0.2776741 ],positive,0.4626458
"Jefferies calls out 11 opportunities amid sell-off,?",[0.25223073 0.06724314 0.6805262 ],neutral,0.1849876
"Microsoft declares $0 51 dividend,?",[0.04448022 0.77470416 0.1808156 ],negative,-0.73022395
"Some good news for Amazon's JEDI challenge,?",[0.4989446  0.02563099 0.47542444],positive,0.47331363
"Big tech paying hourly wages despite reduced services,?",[0.03236634 0.8928328  0.07480083],negative,-0.8604665
"Latest coronavirus updates - WFH for Facebook,?",[0.03784907 0.38253516 0.5796157 ],neutral,-0.3446861
"Microsoft Teams comes to the NFL,?",[0.03897975 0.06620935 0.8948109 ],neutral,-0.027229596
"""Azure, AWS could benefit from coronavirus - Blueshift"",?",[0.41664287 0.01685107 0.566506  ],neutral,0.3997918
"Microsoft pulls out of GDC,?",[0.01641376 0.93734586 0.04624041],negative,-0.9209321
"""The """"Fab 5"""" mega-stocks will be painful to investors during the coming decade"",?",[0.05259309 0.4147287  0.5326782 ],neutral,-0.36213562
"Microsoft drops after coronavirus-related outlook warning,?",[0.01146552 0.96490175 0.02363279],negative,-0.95343626
"Microsoft bull sees boost from security,?",[0.8660459  0.03537698 0.09857713],positive,0.8306689
"Microsoft plans new Spanish data center,?",[0.02937074 0.02536578 0.94526345],neutral,0.0040049534
"Microsoft reveals more Xbox Series X specs,?",[0.0487682  0.05031069 0.9009211 ],neutral,-0.00154249
"Microsoft will invest $1 1B in Mexico,?",[0.07356249 0.01034893 0.91608864],neutral,0.06321356
"""3G Capital trims position in Fox, Microsoft, exits Urban Outfitters"",?",[0.27428076 0.44655272 0.27916655],negative,-0.17227197
"Videogame sales fall for sixth straight month,?",[0.01142578 0.9746504  0.01392394],negative,-0.9632246
"""Loeb's Third Point picks up stakes in Amazon, Ferrari, Ameritrade"",?",[0.38118586 0.02754938 0.5912648 ],neutral,0.35363647
"Judge pauses Microsoft's JEDI contract,?",[0.02891238 0.8754529  0.09563477],negative,-0.8465405
"Microsoft gets new Street-high target at Evercore,?",[0.7396702  0.05200667 0.20832314],positive,0.68766356
"FTC probing M&amp;A history of tech giants (update),?",[0.0319775  0.02743175 0.9405908 ],neutral,0.00454575
"Slack +14 6% as IBM becomes largest-ever customer,?",[0.83923995 0.05074739 0.11001261],positive,0.78849256
"Amazon wants to depose Trump in JEDI challenge,?",[0.03965027 0.2154768  0.7448729 ],neutral,-0.17582652
"LinkedIn CEO stepping down,?",[0.03207147 0.6469373  0.32099134],negative,-0.61486584
"Tesla goes parabolic; Citron says even Musk might short here,?",[0.04631833 0.41760585 0.53607583],neutral,-0.37128752
"""Dell, Microsoft join 5G development push"",?",[0.05840087 0.03220122 0.9093979 ],neutral,0.02619965
"""Zoom, Slack gain on Microsoft Teams outage"",?",[0.06735658 0.6797268  0.2529167 ],negative,-0.6123702
"""Goldman recommends big tech, dismisses signs of bubble"",?",[0.05737203 0.11403897 0.828589  ],neutral,-0.05666694
"No new Switch this year - Nintendo,?",[0.04004017 0.16747895 0.7924809 ],neutral,-0.12743878
"""Microsoft targets raised on durable growth, profits"",?",[0.13863252 0.0354831  0.8258844 ],neutral,0.10314943
"Microsoft guides Q3 cloud strength,?",[0.35755733 0.09269859 0.54974407],neutral,0.26485872
"Microsoft +2% as cloud drives Q2 beats,?",[0.4173099  0.25586894 0.32682115],positive,0.16144097
"""Microsoft EPS beats by $0 19, beats on revenue"",?",[0.2294293  0.06041192 0.7101587 ],neutral,0.16901737
"Microsoft launches $40M AI for Health program,?",[0.4511927  0.04820555 0.5006017 ],neutral,0.40298715
"What to watch in Microsoft's Q2 report,?",[0.03174264 0.01942531 0.94883204],neutral,0.012317337
"Microsoft Q2 2020 Earnings Preview,?",[0.04769145 0.20340878 0.7488998 ],neutral,-0.15571733
"Google building unified comms app - report,?",[0.0357662 0.1412276 0.8230063],neutral,-0.105461404
"""Microsoft raised on cloud, M&amp;A potential"",?",[0.16014291 0.02448941 0.8153677 ],neutral,0.1356535
"Amazon asks court to pause work on JEDI,?",[0.02939832 0.719873   0.25072867],negative,-0.6904747
"Microsoft raised as bull sees Q4 strength,?",[0.56986433 0.19034888 0.23978682],positive,0.37951547
"Microsoft exposed 250M customer support records,?",[0.04474178 0.4771255  0.47813275],neutral,-0.43238372
"Battle over facial recognition technology,?",[0.09591117 0.28006995 0.6240189 ],neutral,-0.18415877
"Slack drops on Microsoft Teams ad push,?",[0.01663222 0.9476425  0.0357253 ],negative,-0.9310103
"Videogame sales wrap down year with 15% December drop,?",[0.0115591  0.9692491  0.01919175],negative,-0.95769006
"Microsoft launching $1B climate fund,?",[0.13808915 0.03772804 0.82418275],neutral,0.10036111
"Wells Fargo boosts software names on 2020 strength,?",[0.84691536 0.04956414 0.10352045],positive,0.79735124
"Microsoft's Edge Chromium browser now available,?",[0.03519959 0.03248626 0.9323141 ],neutral,0.0027133264
"Amazon bull sees AWS deceleration,?",[0.04764908 0.79805386 0.1542971 ],negative,-0.7504048
"Microsoft patching major security flaw,?",[0.02405865 0.9222199  0.05372148],negative,-0.89816123
"Amazon seeks to block JEDI work by Microsoft,?",[0.0204048  0.868898   0.11069725],negative,-0.84849316
"Big Tech dominates the S&amp;P 500,?",[0.05164221 0.02024401 0.9281138 ],neutral,0.031398207
"Microsoft lifted ahead of 'strong' 2020,?",[0.8003786  0.11299964 0.08662178],positive,0.687379
"""Walkie Talkie from Microsoft Teams, Samsung"",?",[0.04151804 0.16802186 0.79046005],neutral,-0.12650381
"Software holding up amid Jefferies target increases,?",[0.85868657 0.04942988 0.09188358],positive,0.8092567
"Wedbush expects Microsoft to run higher,?",[0.8127043  0.04210133 0.1451944 ],positive,0.770603
"Videogame stocks gain as Nomura looks to new consoles,?",[0.50422376 0.40133578 0.09444045],positive,0.10288799
"Microsoft long-term margins set up for strong 2020 - Morgan Stanley,?",[0.77622736 0.04178439 0.18198827],positive,0.73444295
"CIOs prefer Azure over AWS in Goldman survey,?",[0.19899872 0.24654317 0.55445814],neutral,-0.04754445
"Microsoft sues to block SynKloud cloud suit,?",[0.02170871 0.9078995  0.07039185],negative,-0.8861908
"Lenovo launching Microsoft Teams device,?",[0.04521874 0.03447333 0.92030793],neutral,0.01074541
"Microsoft brings 'GTA V' to Xbox Game Pass,?",[0.18840867 0.01801847 0.79357284],neutral,0.1703902
"2019 leaders and laggards,?",[0.04704444 0.48457915 0.46837646],negative,-0.4375347
"""Apple, Microsoft top Dow 2019 standings; Walgreens wobbles to the bottom"",?",[0.03133078 0.8605795  0.10808966],negative,-0.8292487
"Microsoft takes down domains of N Korean hackers,?",[0.02505215 0.8710793  0.10386862],negative,-0.8460272
"BofA sees big 2020 for Microsoft,?",[0.26059723 0.09904746 0.64035535],neutral,0.16154978
"Microsoft eyeing SuperAwesome stake,?",[0.06973153 0.10511782 0.82515067],neutral,-0.035386287
"""Ericsson, Microsoft partner on connected cars"",?",[0.03082037 0.04504772 0.92413193],neutral,-0.014227353
"CNBC survey shows Microsoft Teams strength,?",[0.4805769  0.20701474 0.31240833],positive,0.27356216
"Google wants Cloud dominance by 2023 - report,?",[0.05261736 0.01634637 0.9310363 ],neutral,0.036270984
"Microsoft gets Street-high target on cloud strength,?",[0.8203008  0.04885571 0.13084348],positive,0.7714451
"Microsoft announces Xbox Series X,?",[0.05195731 0.23076007 0.7172826 ],neutral,-0.17880276
"Datadog announces Azure DevOps integration,?",[0.15364929 0.06991372 0.776437  ],neutral,0.08373556
"Microsoft target raised on healthy IT spending,?",[0.6534331  0.05349619 0.29307073],positive,0.5999369
"""Cisco unveils Silicon One, says it's in major use"",?",[0.39630762 0.01457418 0.5891182 ],neutral,0.38173345
"Microsoft's Teams joins Slack on Linux,?",[0.05612395 0.7054846  0.23839144],negative,-0.64936066
"Amazon slams 'improper pressure' from Trump in JEDI bid protest,?",[0.01739881 0.94357115 0.03903007],negative,-0.9261723
"Microsoft seen pushing right past JEDI challenge,?",[0.4693751  0.08588032 0.44474456],positive,0.3834948
"China makes move against foreign tech - FT,?",[0.110528   0.74490047 0.14457151],negative,-0.6343725
"Microsoft working on JEDI despite Amazon protest,?",[0.11258727 0.54996675 0.33744594],negative,-0.43737948
"Microsoft's 365 consumer bundles coming next spring,?",[0.03236694 0.04626644 0.9213666 ],neutral,-0.013899498
"Microsoft gets new Street-high target,?",[0.6849711  0.05765365 0.2573752 ],positive,0.6273174
"Microsoft declares $0 51 dividend,?",[0.0444802 0.7747042 0.1808156],negative,-0.730224
"""AT&amp;T, Microsoft add details to major cloud/5G deal"",?",[0.1037258  0.01348041 0.8827937 ],neutral,0.09024539
"Amazon files suit over JEDI cloud contract,?",[0.02662272 0.8889051  0.08447224],negative,-0.8622824
"Microsoft resumes exports to Huawei,?",[0.06224541 0.50264627 0.43510836],negative,-0.44040087
"Microsoft delays launch for AirPods competitor,?",[0.01553442 0.941278   0.04318762],negative,-0.9257436
"""Facebook, Microsoft team on remote development"",?",[0.03171451 0.08131205 0.88697344],neutral,-0.04959754
"Vodafone moving key operations to Google Cloud,?",[0.05063545 0.06625821 0.88310635],neutral,-0.015622765
"""Baker Hughes to partner with Microsoft, C3 ai to boost oilfield AI technology"",?",[0.8653884  0.00853601 0.1260756 ],positive,0.8568524
"Slack -8 4% as Microsoft Teams hits 20M DAUs,?",[0.5968599  0.2727384  0.13040175],positive,0.32412148
"ACI Worldwide to deliver Universal Payments tech via Azure,?",[0.04439446 0.01223597 0.94336957],neutral,0.03215849
"""Lone Pine sheds Microsoft and Adobe stake, while increases in Alibaba, Salesforce and Amazon"",?",[0.22735973 0.13153146 0.6411089 ],neutral,0.095828265
"Esper responds to Amazon's JEDI protest,?",[0.17042948 0.27987754 0.54969305],neutral,-0.10944806
"Strong October for videogames despite drop from record,?",[0.8630147  0.10577805 0.03120717],positive,0.75723666
"Amazon protesting JEDI contract loss - report,?",[0.01518822 0.9540992  0.03071254],negative,-0.93891096
"Salesforce moving Marketing Cloud to Azure,?",[0.0938219  0.02166899 0.8845091 ],neutral,0.072152905
"Microsoft 'strong supporter' of California privacy law,?",[0.69689494 0.02495032 0.2781548 ],positive,0.6719446
"""Nokia, Microsoft collaborating on enterprise solutions"",?",[0.12339986 0.01578461 0.8608156 ],neutral,0.107615255
"Microsoft Japan trialed 4-day workweek,?",[0.05678856 0.36712986 0.5760816 ],neutral,-0.3103413
"""Barclays raises Microsoft on JEDI, software valuations"",?",[0.1313361  0.05231509 0.81634885],neutral,0.07902101
"""France, Germany cloud push rivals AMZN, MSFT"",?",[0.12965299 0.19168624 0.67866075],neutral,-0.06203325
"Don't count Amazon out on JEDI contract- Cowen,?",[0.09369772 0.15738003 0.7489223 ],neutral,-0.06368231
"Microsoft's JEDI win called a gamechanger,?",[0.06204939 0.15253285 0.78541785],neutral,-0.09048346
"Microsoft tops Amazon for Pentagon JEDI cloud contract,?",[0.3996874  0.3456071  0.25470546],positive,0.054080307
"Analysts positive on Microsoft's earnings,?",[0.52209324 0.16353491 0.3143718 ],positive,0.35855833
"Microsoft forecasts Q2 Intelligent Cloud strength,?",[0.15479453 0.0492687  0.7959367 ],neutral,0.10552582
"Azure helps drive Microsoft beat,?",[0.1884823  0.02509619 0.7864215 ],neutral,0.1633861
"""Microsoft EPS beats by $0 14, beats on revenue"",?",[0.24914227 0.08384095 0.66701674],neutral,0.16530132
"What to watch in Microsoft's Q1,?",[0.03404186 0.02084299 0.9451152 ],neutral,0.013198867
"Pentagon still reviewing JEDI cloud contract,?",[0.09224019 0.11288691 0.7948729 ],neutral,-0.020646714
"Microsoft Q1 2020 Earnings Preview,?",[0.0477665  0.19677344 0.75546014],neutral,-0.14900695
"Pentagon chief steps down from JEDI process,?",[0.04344771 0.50941324 0.44713905],negative,-0.46596554
"NVDA forms big tech partnerships for 5G,?",[0.16399527 0.00831936 0.8276854 ],neutral,0.1556759
"Microsoft acquires Mover,?",[0.05270632 0.05827076 0.88902295],neutral,-0.0055644475
"EU data watchdog raises Microsoft concerns,?",[0.02407976 0.8806389  0.09528127],negative,-0.85655916
"""SAP, Microsoft disclose three-year cloud deal"",?",[0.08178982 0.01731156 0.90089864],neutral,0.06447826
"""MSFT, ORCL, VMW most defensible stocks - BMO"",?",[0.04331426 0.14825326 0.80843246],neutral,-0.104939
"Microsoft target raised ahead of earnings,?",[0.35920277 0.26443547 0.3763618 ],neutral,0.0947673
"Videogame sales mark broad drop for September,?",[0.01398379 0.9659325  0.02008365],negative,-0.9519487
"Nintendo Switch passes 15M sold in North America,?",[0.16301495 0.17838593 0.65859914],neutral,-0.01537098
"""Nuance, Microsoft automating clinical documentation"",?",[0.03745979 0.07837781 0.8841624 ],neutral,-0.040918022
"Hulu expands device list with 4K video support,?",[0.7867935  0.0164931  0.19671342],positive,0.7703004
"""Oracle to hire 2,000 in cloud computing push"",?",[0.52409476 0.04456326 0.431342  ],positive,0.4795315
"Facebook puts Workplace on Portal; Zoom Video -4 6%,?",[0.06734931 0.17583817 0.7568125 ],neutral,-0.108488865
"""Barclays sees beat-and-raise coming for Microsoft, techs"",?",[0.24500383 0.02812189 0.72687435],neutral,0.21688195
"Iranian hackers targeted U S  presidential candidate,?",[0.02045937 0.90570664 0.07383394],negative,-0.8852473
"Microsoft announces Surface Duo phone featuring Android,?",[0.16644773 0.03099383 0.8025584 ],neutral,0.1354539
"""Microsoft unveils Surface Laptop 3, Surface Pro models (updated)"",?",[0.11216366 0.01280928 0.87502706],neutral,0.09935437
"""Sony cuts game-streaming price, adds titles"",?",[0.06576528 0.7406921  0.19354263],negative,-0.6749268
"""Novartis, Microsoft team for AI drug development"",?",[0.0312425  0.01961165 0.94914585],neutral,0.0116308555
"""BlackBerry solutions available on Azure, AWS markets"",?",[0.02574589 0.01880397 0.9554502 ],neutral,0.006941911
"Jacky Wright rejoins Microsoft,?",[0.04277092 0.45966893 0.49756017],neutral,-0.416898
"Google Assistant controls come to Xbox One,?",[0.03334184 0.0977013  0.86895686],neutral,-0.064359464
"Windows 10 on 900M+ devices,?",[0.02923881 0.0876129  0.8831483 ],neutral,-0.058374085
"Microsoft bull sees double-digit growth,?",[0.7058475  0.05673015 0.23742232],positive,0.64911735
"GSK CEO up for Microsoft board,?",[0.06727027 0.233995   0.6987347 ],neutral,-0.16672474
"Eros +20% on Microsoft tie-up,?",[0.23246554 0.24789718 0.5196373 ],neutral,-0.0154316425
"""Microsoft hikes dividend, launches $40B buyback"",?",[0.38323382 0.21528421 0.401482  ],neutral,0.1679496
"Microsoft announces quarterly dividend increase,?",[0.78321546 0.07408768 0.14269684],positive,0.7091278
"GitHub buys Semmle for Actions,?",[0.06318491 0.41952473 0.51729035],neutral,-0.3563398
"Amazon's Twitch buys games database,?",[0.03512654 0.15316337 0.81171006],neutral,-0.11803684
"""Oracle, Microsoft Teams announce integration"",?",[0.06456479 0.01437802 0.9210572 ],neutral,0.050186776
"Tech needs 'new level of responsibility' - MSFT CLO,?",[0.35937434 0.01506384 0.6255618 ],neutral,0.3443105
"""Microsoft, Disney make cloud deal"",?",[0.05072268 0.13447848 0.81479883],neutral,-0.083755806
"Videogame sales resume swoon in August,?",[0.02105754 0.9228894  0.05605298],negative,-0.90183187
"LinkedIn loses appeal over user profile access,?",[0.01480817 0.9658779  0.01931392],negative,-0.9510697
"Microsoft not seeing software softness - Mizuho,?",[0.03934124 0.67505294 0.28560582],negative,-0.6357117
"Microsoft teams up for South Korean gaming,?",[0.07085273 0.02440554 0.90474176],neutral,0.04644719
"Microsoft acquires Movere,?",[0.04468058 0.07627867 0.8790408 ],neutral,-0.031598095
"Microsoft bull praises vendor Pentagon contract,?",[0.05327768 0.5615607  0.38516164],negative,-0.508283
"Wedbush sees Azure closing gap with AWS,?",[0.28430882 0.10190146 0.6137897 ],neutral,0.18240735
"HoloLens 2 goes on sale next month,?",[0.05719966 0.01518576 0.92761457],neutral,0.042013902
"Chinese agents using LinkedIn - NYT,?",[0.03136222 0.21295957 0.7556782 ],neutral,-0.18159735
"Microsoft Surface event coming Oct  2,?",[0.02958698 0.07207602 0.898337  ],neutral,-0.042489044
"Microsoft contractors listen to Xbox audio - Vice,?",[0.03562701 0.0904545  0.8739185 ],neutral,-0.054827493
"Microsoft hires former Siri boss - The Information,?",[0.0358644  0.38319713 0.58093846],neutral,-0.34733272
"Nvidia bringing realistic graphics to 'Minecraft',?",[0.59474903 0.0265644  0.37868655],positive,0.5681846
"Videogames eke out July gain with help from 'Madden' crowd,?",[0.886601   0.04598472 0.06741428],positive,0.8406162
"Microsoft clarifies voice data privacy policy,?",[0.02584625 0.02018372 0.9539701 ],neutral,0.0056625307
"Microsoft hires Samsung vet as healthcare head,?",[0.04912296 0.09230772 0.8585693 ],neutral,-0.043184757
"Pentagon watchdog investigating JEDI cloud contract,?",[0.03506124 0.50741273 0.45752606],negative,-0.4723515
"India's Jio forms Azure partnership,?",[0.09870367 0.01282079 0.8884756 ],neutral,0.08588288
"No new timeline for JEDI cloud award - DoD,?",[0.03642914 0.08078297 0.8827879 ],neutral,-0.044353835
"""Microsoft contractors listen to Skype, Cortana"",?",[0.03211408 0.06597967 0.9019062 ],neutral,-0.03386559
"Microsoft acquires PromoteIQ,?",[0.05013073 0.02275948 0.9271098 ],neutral,0.027371246
"New Pentagon head orders cloud contract review,?",[0.05912624 0.2696888  0.67118496],neutral,-0.21056257
"Microsoft gains as Wedbush touts cloud potential,?",[0.6417434  0.2536574  0.10459919],positive,0.38808602
"Big Tech partners with healthcare giants,?",[0.05021277 0.07090702 0.87888014],neutral,-0.020694245
"Microsoft promoting Teams to Office 365 default,?",[0.17625812 0.03666081 0.7870811 ],neutral,0.13959731
"Microsoft buys data governance service,?",[0.32625046 0.02487302 0.6488765 ],neutral,0.30137745
"LinkedIn going all-in on Azure,?",[0.06885644 0.24495117 0.6861924 ],neutral,-0.17609474
"Microsoft settles anti-bribery charges,?",[0.07590051 0.5500687  0.37403083],negative,-0.47416818
"Microsoft investing $1B in OpenAI,?",[0.14910215 0.06029098 0.7906069 ],neutral,0.088811174
"MSFT targets boosted after Q4 strength,?",[0.9268342  0.03967642 0.03348939],positive,0.8871578
"Videogame sales drop by double digits again in June,?",[0.01136136 0.9666218  0.02201688],negative,-0.95526046
"Microsoft guides Q1 cloud strength,?",[0.37003693 0.06443496 0.5655281 ],neutral,0.30560195
"""Microsoft Azure decelerates, still drives beats; MSFT +1 4%"",?",[0.21130684 0.39963055 0.38906267],negative,-0.1883237
"""Microsoft EPS beats by $0 16, beats on revenue"",?",[0.25097287 0.06871263 0.6803145 ],neutral,0.18226025
"Trump might look into Pentagon's cloud contract,?",[0.06001554 0.03535818 0.90462625],neutral,0.024657369
"Microsoft Q4: Watch for Azure deceleration,?",[0.04879127 0.5089867  0.44222197],negative,-0.46019545
"Microsoft Q4 Earnings Preview,?",[0.04573252 0.23970462 0.7145629 ],neutral,-0.19397211
"""AT&amp;T, Microsoft enter major cloud/5G partnership"",?",[0.6200657  0.02145865 0.35847566],positive,0.59860706
"Bull lifts MSFT target before earnings,?",[0.31573525 0.20876996 0.4754948 ],neutral,0.10696529
"Twitch held 72% of Q2 live-streaming market,?",[0.02867573 0.02026806 0.95105624],neutral,0.008407671
"""Citi expects MSFT beats, long-term bumps"",?",[0.6041587  0.1206255  0.27521583],positive,0.4835332
"Microsoft drove Q2 PC unit growth - Gartner,?",[0.79752153 0.02030534 0.18217309],positive,0.7772162
"Microsoft passes Slack in DAUs,?",[0.04424455 0.8108168  0.14493869],negative,-0.7665723
"Cowen bullish on MSFT's Commercial Cloud,?",[0.08990105 0.26851743 0.6415815 ],neutral,-0.17861637
"Google's Stadia not immediate threat to gaming duopoly - WSJ,?",[0.06022428 0.45699078 0.48278496],neutral,-0.39676648
"Microsoft wins Parallel patent appeal,?",[0.68694276 0.09870984 0.21434742],positive,0.58823293
"""Microsoft, Amazon have 50/50 JEDI shot - Wedbush"",?",[0.06313521 0.03313062 0.9037342 ],neutral,0.03000459
"Microsoft bear questions Azure margins,?",[0.03365053 0.82704467 0.13930479],negative,-0.79339415
"Pentagon's cloud award coming in August,?",[0.11553115 0.03828256 0.84618634],neutral,0.07724859
"LinkedIn announcing algorithm changes - Axios,?",[0.04484926 0.07724795 0.8779028 ],neutral,-0.03239869
"Deutsche boosts Microsoft after exec meetings,?",[0.7334724  0.09066638 0.17586124],positive,0.64280605
"Videogame sales fall 11% as software joins hardware in doldrums,?",[0.01044065 0.9771985  0.0123609 ],negative,-0.96675783
"Microsoft selling through Huawei inventory,?",[0.03480333 0.16920544 0.79599124],neutral,-0.13440211
"Microsoft declares $0 46 dividend,?",[0.04655509 0.75341177 0.2000331 ],negative,-0.70685667
"China warns tech giants about complying with Trump ban,?",[0.03262149 0.8922499  0.07512864],negative,-0.8596284
"Microsoft's new Xbox console coming 2020,?",[0.06902587 0.0469513  0.8840228 ],neutral,0.022074573
"Microsoft removes facial recognition database,?",[0.02594052 0.81159675 0.16246274],negative,-0.7856562
"LinkedIn closing Chinese app in July,?",[0.04541924 0.40418547 0.5503953 ],neutral,-0.35876623
"""Microsoft, Oracle take on AWS with cloud tie-up"",?",[0.08510529 0.01016147 0.90473324],neutral,0.074943826
"""Nasdaq, Microsoft bring U S  equity market data to the masses"",?",[0.09558979 0.03254117 0.8718691 ],neutral,0.063048616
"Microsoft Azure NetApp Files now available,?",[0.02261263 0.04194453 0.93544286],neutral,-0.0193319
"""Willis Towers Watson, Microsoft see quantum change in computing insurance risk"",?",[0.11885703 0.02361622 0.8575268 ],neutral,0.09524082
"Software strength drives narrow gain in April videogame sales,?",[0.19835216 0.74752617 0.05412165],negative,-0.549174
"'Minecraft Earth' beta coming this summer,?",[0.03258185 0.03722997 0.9301882 ],neutral,-0.0046481267
"Microsoft plans to train 15K workers in AI,?",[0.15809049 0.04954476 0.7923648 ],neutral,0.10854572
"""Sony, Microsoft team on innovation for game/entertainment streaming, AI"",?",[0.23938885 0.01332259 0.7472886 ],neutral,0.22606626
"Microsoft warns of major computer bug,?",[0.01798522 0.92964935 0.05236546],negative,-0.9116641
"LinkedIn hits 20M listings,?",[0.36978793 0.16637959 0.46383244],neutral,0.20340835
"Microsoft investing $100M in African hubs,?",[0.14690636 0.03306425 0.8200294 ],neutral,0.113842115
"""Slack's prelim  Q1: $149 7M billings, $39 4M loss"",?",[0.03049206 0.89071655 0.07879139],negative,-0.8602245
"Barron's names 7 dividend picks,?",[0.03209757 0.0437163  0.9241861 ],neutral,-0.01161873
"""SAP teams with Amazon, Google on cloud project"",?",[0.32171476 0.01877009 0.65951514],neutral,0.30294466
"Microsoft unveils software tools to secure elections,?",[0.09942169 0.0342585  0.86631984],neutral,0.06516319
"""Microsoft integrates GitHub, Azure at Build"",?",[0.09141979 0.00712056 0.9014596 ],neutral,0.08429923
"""JPMorgan, Microsoft work to speed enterprise blockchain adoption"",?",[0.7204596  0.01221807 0.26732227],positive,0.7082415
"VMware officially comes to Azure,?",[0.07704645 0.02949814 0.8934554 ],neutral,0.047548316
"Tech sees red amid data center woes,?",[0.08073133 0.8282933  0.0909753 ],negative,-0.747562
"""Slack reveals $401M rev, $139M loss before listing"",?",[0.04398676 0.69503415 0.2609791 ],negative,-0.6510474
"Wedbush boosts Microsoft on 'blowout quarter',?",[0.82183486 0.11313807 0.06502701],positive,0.7086968
"Microsoft issues in-line guidance for fiscal Q4; shares +4 2%,?",[0.08772227 0.12343585 0.7888419 ],neutral,-0.035713583
"Microsoft beats Q1 estimates with Azure strength,?",[0.75954497 0.1421321  0.09832297],positive,0.61741287
"""Microsoft beats by $0 14, beats on revenue"",?",[0.46159488 0.11592393 0.42248124],positive,0.34567094
"Microsoft's Q3 cloud metrics to watch,?",[0.03980935 0.03877703 0.92141354],neutral,0.0010323189
"Futures dip ahead of full earnings slate,?",[0.03149866 0.93626046 0.03224092],negative,-0.9047618
"March videogame sales fall by double digits; Quarter trails last year's,?",[0.01000858 0.9754463  0.01454517],negative,-0.9654377
"Microsoft Q3 2019 Earnings Preview,?",[0.04421905 0.18413745 0.77164346],neutral,-0.13991839
"""Laptop makers, AMD move on Nvidia launch"",?",[0.04599519 0.06897967 0.88502514],neutral,-0.022984475
"""TD, Microsoft in digital pact"",?",[0.05573077 0.05856972 0.8856995 ],neutral,-0.0028389506
"Government cloud wars continue,?",[0.02494471 0.8714359  0.10361943],negative,-0.84649116
"Microsoft's target boosted on cloud strength,?",[0.6263411  0.05857062 0.3150883 ],positive,0.5677705
"Discless Xbox preorders start tomorrow ,?",[0.02989499 0.08766101 0.882444  ],neutral,-0.05776602
"Microsoft working on AirPods competitor - Thurrott,?",[0.03510111 0.18842305 0.77647585],neutral,-0.15332195
"""Microsoft, Amazon named Pentagon cloud finalists"",?",[0.06710106 0.0530994  0.87979954],neutral,0.014001664
"Pentagon's $10B cloud contract down to two companies,?",[0.03010603 0.89388096 0.07601311],negative,-0.86377496
"Microsoft's Office 365 comes to rival Slack,?",[0.45682332 0.21412762 0.329049  ],positive,0.2426957
"Microsoft's Chromium Edge opens for testing,?",[0.12395524 0.02139165 0.85465306],neutral,0.10256359
"""Microsoft bundling Xbox Game Pass, Live"",?",[0.04093834 0.08312295 0.87593865],neutral,-0.04218461
