date,title
2018-06-01,Q&A: Innovation in integration for health gains
2018-06-01,"With new name, Pearl River research campus aims to regain prominence"
2018-06-01,"Daily Brief: Keytruda and microbiome synergy, Pfizer's files ..."
2018-06-01,Pfizer's Xeljanz picks up a third indication in the US
2018-06-01,These are the most ??and least ??reputable drug companies in the US - Business Insider
2018-06-01,Pfizer Healthcare Hub: London on remote patient monitoring
2018-06-01,These are the most -- and least -- reputable drug companies in the world
2018-06-01,Big Pharma executives jump to China startups for higher pay ...
2018-06-01,Ghana eliminates trachoma
2018-06-01,"Cannes Lions Health: Merck, Novartis, Pfizer and 15 more ..."
2018-06-01,An Intrinsic Calculation For Pfizer Inc (NYSE:PFE) Shows It's ...
2018-06-01,How Pfizer's Business Segments Have Performed
2018-06-01,"Women's hormone drug prices have climbed for years, but ..."
2018-06-01,FDA panel rejects Pain Therapeutics' abuse-deterrent opioid ...
2018-06-01,Opioid Overdose Antidote Naloxone?ôs Recall Is the Latest Black Eye for Pfizer Unit Hospira
2018-06-01,EMA approval for Trazimera: another win for trastuzumab ...
2018-06-01,#WFH2018 ??Hemophilia Patients Improve on SPK-9001 in ...
2018-06-01,IBM and Mediaocean launch blockchain consortium for the digital media supply chain | Technology
2018-06-01,URI drug study produces 'promising therapy' for alcohol abuse
2018-06-01,High Court of Australia Settles Principles for Preliminary ...
2018-06-01,"Cystic Acne Market 2018 | Key Vendors GlaxoSmithKline plc, Pfizer Inc., Abbott Laboratories, Hexal AG etc. | Phenomenal growth CAGR 10% | Outlook 2023 ??MarketResearchFuture.com"
2018-06-01,EU approves Pfizer's Xeljanz for psoriatic arthritis
2018-07-01,Pfizer to reorganise into 3 units after failed attempt to sell consumer health
2018-07-01,Pfizer builds gap between pharma and consumer health units
2018-07-01,Pfizer awarded Michigan grant to build $465M state-of-the-art ...
2018-07-01,"Pfizer plans $465 million plant, 450 new jobs in Kalamazoo ..."
2018-07-01,"Pfizer to Postpone Some Drug Price Increases, After Criticism From Trump"
2018-07-01,3 Key Lessons From Trump?ôs Drug Price Feud With Pfizer
2018-07-01,"Bowing to Trump, Novartis Joins Pfizer in Freezing Drug Prices"
2018-07-01,Pfizer to Raise R&D Spending as Pipeline Focus Sharpens
2018-07-01,Pfizer boss humbled after ?òman to man??talk with Donald Trump
2018-07-01,Donald Trump vs. Pfizer: Why he failed to cut prescription drug prices
2018-07-01,The Drug Pricing Dilemma Pfizer And President Trump
2018-07-01,Pfizer CEO on what happened after Trump tweeted
2018-07-01,Pfizer CEO psychs up investors for a rebate-free world under ...
2018-07-01,Pfizer on familiar ground as drug price war re-emerges
2018-07-01,US drugmaker Pfizer lifts price of Viagra and 100 other products
2018-07-01,Pfizer and Lilly claim win for NGF pain drug in osteoarthritis
2018-07-01,Pfizer is set to overhaul its overall operating healthcare model | Medical Devices & Pharma
2018-07-01,Pfizer's China Exposure Could Dampen Its Reshuffle Hopes
2018-07-01,Pfizer responds to Nebraska senator's challenge of use of drugs in execution
2018-07-01,"Pfizer Raises Prices of 40 Drugs, Some by Nearly 10%"
2018-07-01,Pfizer's Stock Ready for a 10% Rebound
2018-07-01,"Pfizer project shows Michigan's life-science sector is alive, growing"
2018-07-01,Pfizer drops diabetes and cancer drugs from clinical pipeline
2018-07-01,Merck & Co joins big pharma pricing pledge ??but sceptics ...
2018-07-01,Adult-dose EpiPen expected to be in short supply during ...
2018-07-01,Alexandria JV Acquires Pfizer's HQs for $363.5M
2018-07-01,Leap Therapeutics Announces Collaboration with Merck ...
2018-07-01,Pfizer increases its commitment to region with expansion ...
2018-07-01,Pfizer wins Herceptin biosimilar approval in Europe -
2018-07-01,Bioventus to deal Pfizer bone protein program to PE shop
2018-07-01,MedMen's New Board Member Brings Decades of Experience ...
2018-07-01,Sanofi and Roche Take Trump's No-Drug-Price-Increase ...
2018-07-01,Pfizer's Xeljanz cleared for ulcerative colitis in Europe
2018-07-01,Pregnant women took generic Viagra in a clinical drug trial. Eleven babies died.
2018-07-01,Judge dismisses lawsuit to block Brooklyn's Pfizer rezoning
2018-07-01,Pfizer chastised for missing risks in pharma ad police's second ...
2018-07-01,Pfizer: Why This Blue Chip Dividend Stock Is a Buy Today
2018-07-01,The Pfizer case: Monopolies ??market power; Anti-competitive language ??anti-competitive purpose
2018-07-01,Generic Viagra floods the market. Here?ôs how Pfizer is reacting
2018-07-01,Pfizer kicks off PhIII programme for haemophilia B gene therapy
2018-07-01,Stronger dollar to weigh on Pfizer outlook
2018-07-01,"With FDA nod, Pfizer and Astellas' Xtandi gets its shot at ..."
2018-07-01,Pfizer halts production at India injectables plant after FDA ...
2018-07-01,How Sensitive Is Pfizer To R&D Expense Changes?
2018-08-01,Pfizer pays BioNTech $120M upfront to form mRNA flu ...
2018-08-01,Pfizer signs mRNA flu vaccine deal with BioNTech
2018-08-01,Pfizer Halts Studies of DMD Candidate Domagrozumab after ...
2018-08-01,Pfizer drops muscle-growth antibody after it misses phase 2 ...
2018-08-01,Exact Sciences' stock soars on news that Pfizer will market Cologuard test
2018-08-01,Pfizer contracts with Antares to build a rescue auto-injector for ...
2018-08-01,Pfizer stock drops 2% as positive rare-disease drug results won?ôt stop competitors
2018-08-01,Allergan sues Pfizer over costs of opioid litigation
2018-08-01,Pfizer Recalls Children?ôs Advil Product After Its Measuring Cup Confused Milliliters With Teaspoons
2018-08-01,The company recalled the kids??fever/headache medicine. There?ôs a chance of overdose
2018-08-01,Pfizer recalls Children's Advil due to dosage mislabeling
2018-08-01,"Pfizer, at Highest Price in a Decade, May Fall 10%"
2018-08-01,"Yes, Pfizer is taking the threats to Xtandi seriously"
2018-08-01,Allergan Sues Pfizer Over Opioid Drug
2018-08-01,Pfizer's tafamidis score still leaves 'door open' for Alnylam rival ...
2018-08-01,Pfizer CEO psychs up investors for a rebate-free world under ...
2018-08-01,"As Pfizer's Viagra patent ends, Indian firms prepare for dominance"
2018-08-01,Gemphire Announces Amended and Restated Gemcabene ...
2018-08-01,Advil recall from Pfizer due to overdose fears in children
2018-08-01,Pfizer wins Herceptin biosimilar approval in Europe -
2018-08-01,Judge Denies Johnson & Johnson's Motion to Dismiss Pfizer's ...
2018-08-01,J&J Can't Ax Pfizer Antitrust Suit Over Remicade Biosimilar
2018-08-01,Why Pfizer Stock Gained 10% in July
2018-08-01,Pfizer's Xeljanz cleared for ulcerative colitis in Europe
2018-08-01,Pfizer drug reduces mortality in patients with fatal heart disease -
2018-08-01,"AbbVie, Roche and Pfizer the worst patent 'offenders,' says ..."
2018-08-01,Pfizer's Earnings: 2 Things Investors Need To Know
2018-08-01,Pfizer loses bid to escape Lipitor antitrust lawsuit
2018-08-01,"Pfizer Is Keeping Details of New 'Rescue Pen' Low Key, for Now"
2018-08-01,"Merck, Pfizer to Benefit From Pharma Surge: MS"
2018-08-01,Label mistake leads to Advil recall from Pfizer
2018-08-01,J&J loses early bid to escape Pfizer's Remicade biosimilars ...
2018-08-01,"Discarded By Pfizer, Drug At Center Of New Haven Overdose Returns As Black-Market Menace"
2018-08-01,EpiPen shortage frightens Albertans with life-threatening allergies
2018-08-01,A New Machine Learning Approach To Document ...
2018-08-01,Pfizer gets mixed results against IPP claims
2018-08-01,BioNTech signs a $425m flu vaccine deal with Pfizer
2018-08-01,Promotion deal is huge boost for Exact ??but Pfizer must deliver
2018-08-01,"Pfizer Combines Sustainable Business, Philanthropy in 'Holistic' Approach to SDGs"
2018-08-01,"CVS sues Pfizer over decade-old Lipitor generics deal, aiming ..."
2018-08-01,Pfizer halts sales of injectable opioids to veterinarians as ...
2018-08-01,Pfizer Vitals suffers double-whammy from poor performance ...
2018-09-01,Ian Read to step aside as Pfizer chief executive
2018-09-01,Pfizer to replace longtime CEO Read with veteran Bourla
2018-09-01,"CEO Ian Read hands the reins of a slimmer, sleeker Pfizer to ..."
2018-09-01,Pfizer Snags FDA Approval for New Lung Cancer Drug Vizimpro
2018-09-01,Pfizer's lung cancer drug gets FDA approval
2018-09-01,"FDA approval gained, Pfizer sets sights on first-line NSCLC ..."
2018-09-01,Atomwise Enters Into an Evaluation Agreement with Pfizer
2018-09-01,Can Pfizer and Merck KGaA parlay Bavencio combo data into ...
2018-09-01,Tyk2 reaches tipping point
2018-09-01,Pfizer: Where's The Stock Headed?
2018-09-01,Merck and Pfizer trial cancer combination with Australia's ...
2018-09-01,Pfizer suspending operations at U.S. injectables plant as ...
2018-09-01,FDA approves Qiagen EGFR companion diagnostic to Pfizer's ...
2018-09-01,"Pfizer News: Alopecia Drugs Show Promise, and Company ..."
2018-09-01,Resurgent Pfizer Stock Testing 19-Year Resistance
2018-09-01,"Price control, ad-hoc regulatory changes may hamper pharma sector growth: Pfizer"
2018-09-01,"As Brexit costs mount, Pfizer estimates $100M to adapt its ..."
2018-09-01,Pfizer to evaluate Atomwise's platform to identify drug ...
2018-09-01,Allogene spells out its interest in Cellectis
2018-09-01,Improperly placed labels could affect getting EpiPens out of carrier tubes
2018-09-01,"After midphase flop, Pfizer taps Cytoo for help identifying DMD ..."
2018-09-01,"Pfizer, Novartis to Close North Carolina Sites Ahead of ..."
2018-09-01,Merck or Pfizer: Which is the Better Large-Cap Pharma Stock?
2018-09-01,Immutep joins forces with Merck and Pfizer to advance ...
2018-09-01,Drug firms 'avoid ¬£124m of British tax' | Business
2018-09-01,Bristol and Pfizer seek fresh blood for Eliquis
2018-09-01,"Pfizer, Glaxo, Novo, Novartis plants unfazed by hurricane ..."
2018-09-01,Pfizer seeks Yuhan's help to keep anti-smoking drug rolling
2018-09-01,System1 Announces a $25 Million Series A Funding to ...
2018-09-01,Pfizer estimates its Brexit costs will reach $100m
2018-09-01,"Pfizer, Merck and Johnson & Johnson shifting profits to avoid ..."
2018-09-01,Pfizer Korea ordered to suspend imports of 3 drugs for poor ...
2018-09-01,"Pfizer to hire 350 workers in McPherson, plans Wichita job fair"
2018-09-01,Pfizer?ôs Departing C.E.O. Will Be Known for the Deals He Didn?ôt Complete
2018-09-01,A Look At Pfizer's Business And Outlook
2018-09-01,"Pfizer Unit, Teva Must Face Effexor Antitrust Litigation"
2018-09-01,Brexit changes force Pfizer to swallow $100m of extra costs
2018-09-01,"Better Buy: Novavax, Inc. vs. Pfizer Inc."
2018-09-01,Brand-name drugmakers turn on each other in fight for new market
2018-09-01,Pfizer ends two Duchenne muscular dystrophy drug trials
2018-09-01,Pfizer's Prevnar-13 successor takes aim at Merck rival
2018-09-01,How Pfizer is supporting SDG #3: Good health and well-being
2018-09-01,Ireland?ôs corporate tax rate hurting emerging economies ??Oxfam
2018-09-01,US-Pharmariese: Albert Bourla l√∂st Ian Read zum Jahresende als Pfizer-Chef ab
2018-10-01,Ian Read to step aside as Pfizer chief executive
2018-10-01,Pfizer to replace longtime CEO Read with veteran Bourla
2018-10-01,"CEO Ian Read hands the reins of a slimmer, sleeker Pfizer to ..."
2018-10-01,"Bain Capital and Pfizer Create Cerevel Therapeutics, New ..."
2018-10-01,Drug giant Pfizer offers early retirement ahead of layoffs in memo to employees
2018-10-01,Pfizer May Rise 8% to Highest Price Since 2000
2018-10-01,Pfizer revenue worse than expected as generic competition ...
2018-10-01,New tanezumab pain for Pfizer and Lilly
2018-10-01,Pfizer settles New York probe into 'deceptive' copay coupons
2018-10-01,Can Pfizer's new breast cancer drug Talzenna really make a ...
2018-10-01,Pfizer manufacturing ills mean ongoing shortages for hospitals
2018-10-01,"Pfizer weighing a $2B women's health sale, report says. Will it ..."
2018-10-01,Novartis and Pfizer to collaborate on NASH combinations
2018-10-01,Pfizer turns to private equity for second round of pipeline divestments
2018-10-01,FDA approves Pfizer's drug for advanced breast cancer
2018-10-01,AMCP Foundation and Pfizer Offered Summer Internships in ...
2018-10-01,Why Pfizer (PFE) is a Great Dividend Stock Right Now
2018-10-01,Pfizer 2018: Blockbusters and biosimilars ??PharmaLive
2018-10-01,"Forget megadeals, Pfizer CEO-to-be Bourla says. They're just ..."
2018-10-01,Wide Moat Surrounds Pfizer's Solid Foundation
2018-10-01,Pfizer coughs up $700K to settle New York probe over 'pay no ...
2018-10-01,"Pfizer, J&J, Amgen and Roche Start a Bare-Knuckle Brawl ..."
2018-10-01,Will new Pfizer CEO Bourla get back on the megadeal train?
2018-10-01,"Novartis, Pfizer, AZ and more hand China 50%-plus cancer ..."
2018-10-01,ESMO18: Pfizer preps for Bristol-Myers Squibb showdown ...
2018-10-01,Australian watchdog's appeal against Pfizer ruling dismissed ...
2018-10-01,U.S. Supreme Court declines antitrust case against Pfizer over Lipitor
2018-10-01,Pfizer partners with Bain Capital to launch Cerevel Therapeutics
2018-10-01,Pfizer downgraded by BMO: 'Significant headwinds' will cap the drugmaker's stock run
2018-10-01,"Ionis' Tegsedi launches into head-to-head with Alnylam, but ..."
2018-10-01,Pfizer's generic business turn 'disastrous' amid cancer ...
2018-10-01,Pfizer Settles with New York Over Deceptive Advertising
2018-10-01,Doubts remain for Pfizer's Bavencio in first-line aRCC setting
2018-10-01,Cancer Therapeutics CRC in blockbuster Pfizer deal
2018-10-01,Pfizer?ôs Departing C.E.O. Will Be Known for the Deals He Didn?ôt Complete
2018-10-01,NICE spurns Lilly's breast cancer drug Verzenio in favor of ...
2018-10-01,Pfizer PAC agrees to $40K settlement on political donations
2018-10-01,In 2014 They Battled For Control. Now Pfizer's Read And AstraZeneca's Soriot In Different Places
2018-10-01,Chutes & Ladders?îPfizer CEO Ian Read hands reins to COO ...
2018-10-01,Movers and Shakers for Oct. 15 | BioSpace
2018-10-01,"Pfizer Launches Biosimilar Filgrastim, Nivestym, at a ..."
2018-11-01,Pfizer to raise prices for 41 drugs despite Trump criticism
2018-11-01,Pfizer to Raise Prices on 41 Drugs in January
2018-11-01,Pfizer to raise U.S. drug prices in January after previously backing down
2018-11-01,Pfizer Lifting Prices on 41 Drugs in 2019
2018-11-01,"Pfizer to raise prices on Lyrica, Viagra, 39 other medications"
2018-11-01,Pfizer raising drug prices in 2019
2018-11-01,Pfizer gets first FDA nod for hedgehog inhibitor in AML
2018-11-01,FDA approves new blood cancer treatment from Pfizer
2018-11-01,Where Will Pfizer Inc. Be in 5 Years?
2018-11-01,"Pfizer weighing a $2B women's health sale, report says. Will it ..."
2018-11-01,Pfizer recalls ThermaCare HeatWrap due to leakage that may cause skin injury
2018-11-01,Pfizer's failed pregabalin patent appeal means NHS could ...
2018-11-01,FDA approves Pfizer's treatment for certain lung cancer patients
2018-11-01,"Pfizer Launches Epoetin Alfa Biosimilar, Retacrit, at 33.5 ..."
2018-11-01,Pfizer Inc. issues voluntary nationwide recall of Thermacare ...
2018-11-01,"Merck pushes small batch of price hikes, including top-selling ..."
2018-11-01,Merck and Pfizer chalk up another fail for Bavencio -
2018-11-01,Will Pfizer agree to lower price for anti-smoking program?
2018-11-01,The handover: Pfizer reshapes itself for a new era
2018-11-01,China's online healthcare platform jianke.com enters into ...
2018-11-01,Pfizer downgraded by BMO: 'Significant headwinds' will cap the drugmaker's stock run
2018-11-01,Better Buy: Amgen Inc. vs. Pfizer Inc.
2018-11-01,Merck KGaA and Pfizer's Checkpoint Inhibitor Fails in Late ...
2018-11-01,"News of Note?îPfizer results, GSK shortage and more"
2018-11-01,China's online healthcare platform jianke.com upgrades its ...
2018-11-01,"ALS-focused QurAlis raises $5.5M in seed money, wins Pfizer ..."
2018-11-01,Pfizer wins blockbuster Lyrica patent extension to safeguard ...
2018-11-01,Hanmi rolls out new generic drug to beat Pfizer's anti-nicotine ...
2018-11-01,Pfizer employees building close to 100 bikes for kids of ...
2018-11-01,Rouses Point Pfizer plant sold | News | pressrepublican.com
2018-11-01,"Tale of 2 CEOs: Merck chief treads carefully on pricing, while ..."
2018-11-01,"Pfizer asks GOP Sen. Cindy Hyde-Smith for contribution refund, ex-Facebook President Sean Parker condemns hanging comment, does not request money back"
2018-11-01,Pfizer biosimilar undercuts J&J Procrit pricing by 57%
2018-11-01,Supreme Court dismisses Pfizer's bid for patent protection of ...
2018-11-01,FiercePharmaAsia?îBig Pharma's China Q3; Genentech trade ...
2018-11-01,"AstraZeneca gets back to growth, but can it hit $40B by 2023 ..."
2018-11-01,Why Pfizer Is Up 19% in 2018 So Far
2018-11-01,"Column: Drug giant Pfizer says it will return to 'business as normal,' which means price hikes"
2018-11-01,Kansas Pfizer plant needs injection of 350 more workers
2018-12-01,GSK and Pfizer to merge consumer health care units
2018-12-01,"Pfizer, Glaxo to Create Over-the-Counter Drug Giant"
2018-12-01,Pfizer Becomes Latest to Settle With AbbVie Over Humira
2018-12-01,Kineta Enters Research Collaboration and License ...
2018-12-01,New Pfizer UK leader as Nordkamp moves into European role
2018-12-01,Kineta Gets $15M in New Cancer Drug Partnership with Pfizer
2018-12-01,GlaxoSmithKline and Pfizer to Merge Consumer Health Units
2018-12-01,Pfizer wins EMA positive opinion for Avastin biosimilar
2018-12-01,Pfizer and Intel work on supply chain visibility
2018-12-01,Astellas and Pfizer Announce Positive Top-Line Results from ...
2018-12-01,Pfizer Transfers 100 Jobs to La Jolla Oncology Site as It ...
2018-12-01,"Pfizer (PFE) Raises Quarterly Dividend 5.9% to $0.36, 3.3 ..."
2018-12-01,Pfizer still unable to get on top of problems at Hospira ...
2018-12-01,Genentech and Pfizer Reach Settlement Over Biosimilar ...
2018-12-01,Pfizer Gets Coal in Stocking as Court Nixes Precedex Patents ...
2018-12-01,Pfizer's cut-price version of Avastin wins EU panel greenlight
2018-12-01,An FDA inspection report shows just how troubled a Pfizer ...
2018-12-01,"Column: Pfizer and Merck are raising drug prices again, showing that their price cuts were just a sham to mol"
2018-12-01,Pfizer's rheumatoid arthritis drug adds indication for ulcerative ...
2018-12-01,"Glaxo-Pfizer joint venture to create world's largest supplier of nonprescription drugs: Advil, Sensodyne, Nexium, more"
2018-12-01,Pfizer Builds Breakthrough App for Global Visibility of Its ...
2018-12-01,Pfizer Discontinues Phase 2b STRIVE Clinical Trial Due To Futility
2018-12-01,Pfizer initiates phase 3 trial of tofacitinib for ankylosing ...
2018-12-01,Pfizer y Glaxo pactan joint venture que prev√© ser l√≠der de medicinas libres
2018-12-01,"In, out, in, out, Glaxo shakes consumer health about"
2018-12-01,GSK et Pfizer vont fusionner leur activit√© de m√©dicament sans ...
2018-12-01,Pfizer Kansas plant hit by FDA 483 with 8 repeat observations
2018-12-01,Pfizer again supplying pain drugs to veterinarians shunted ...
2018-12-01,"Bristol-Myers, Pfizer unveil real-world data for cardiovascular ..."
2018-12-01,"Trump may have shamed Pfizer for increasing drug prices, but that isn't stopping drugmakers from doing more of the same"
2018-12-01,Senator to Pfizer CEO: Stop playing 'political games' with drug ...
2018-12-01,Pfizer strikes deal with Chinese online pharmacy Jianke -
2018-12-01,"New Pfizer CEO's top priorities? Think China and pipeline, not ..."
2018-12-01,"AbbVie, Pfizer reach licencing agreement for biosimilar Humira -"
2018-12-01,Pfizer's Palbociclib Is The Top Breast Cancer Drug Used In ...
2018-12-01,"Voltaren, Sensodyne, Therma-Care: Glaxo und Pfizer schaffen neuen Weltmarktf√ºhrer f√ºr rezeptfreie Medikamente"
2018-12-01,"Life Sciences: Pfizer, Ireland?ôs leading pharmaceutical investor"
2018-12-01,care: Inside Pfizer's cancer benefits
2018-12-01,Powerful Democrat wants Pfizer to explain price hikes for ...
2019-01-01,Pfizer's share prices fell just before Q4 earnings
2019-01-01,Pfizer sees strong dollar weighing on results in 2019
2019-01-01,"Pfizer swings to loss due to restructuring, asset writedowns"
2019-01-01,CytoReason Signs Collaboration Agreement with Pfizer Inc ...
2019-01-01,Pfizer puts 1700 jobs in jeopardy with 2 Hospira plant ...
2019-01-01,Pfizer Confirms That It Has Terminated 5 Preclinical Biosimilar ...
2019-01-01,Pfizer and Teva Provide a Look at Their Biosimilar Ambitions ...
2019-01-01,Pfizer Pivots to Cancer Drugs for Growth
2019-01-01,Pfizer and Lilly's New Type of Pain Drug Meets Endpoints in ...
2019-01-01,Analysts' Recommendations for Pfizer in January
2019-01-01,Pfizer to utilize CytoReason's machine learning model for drug ...
2019-01-01,Pfizer begins trial with PF-06651600 to treat alopecia areata
2019-01-01,"RK Pharma leases part of Pfizer's Pearl River, New York ..."
2019-01-01,"Pfizer to stop manufacturing operations in Chennai, Aurangabad units"
2019-01-01,Pfizer cuts five biosimilars candidates and 150 jobs
2019-01-01,Mixed results for non-opioid pain drug from Pfizer/Lilly -
2019-01-01,Pfizer's Xtandi blows by Johnson & Johnson's Erleada with hot ...
2019-01-01,Pfizer feeling bittersweet over Korea's biosimilars < Pharma ...
2019-01-01,Court rules against Pfizer in religious discrimination suit
2019-01-01,Here's How Pfizer Gained 20.5% in 2018
2019-01-01,Pfizer inks collaboration deal to use CytoReason's cell ...
2019-01-01,CytoReason teams with Pfizer on drug discovery
2019-01-01,Pfizer to close two manufacturing plants in India
2019-01-01,Workers Pfizer will whack at Hospira plants in India to get ...
2019-01-01,Pfizer to introduce innovative drugs & therapy for breast ...
2019-01-01,Pfizer and Lilly announce top-line results of Tanezumab
2019-01-01,Pfizer takeover rumour ignites Amarin shares
2019-01-01,Workers of two Pfizer units may get up to Rs 15 lakh severance package
2019-01-01,Pfizer donates $500000 to Appalachian Ohio
2019-01-01,"Pfizer, Merck drop after Wall Street downgrades on 'patent cliff' and competition"
2019-01-01,Pfizer CEO: It'll be 2020 before issues in sterile injectables ...
2019-01-01,"Pfizer to fire 1,700 and shut two Indian generics plants"
2019-01-01,Pfizer Results Hurt by Pricing Challenges
2019-01-01,Big pharma consolidation: the tectonic plates shift
2019-01-01,Pfizer workers in Ireland fight to keep old school pensions
2019-01-01,Better Buy: Johnson & Johnson vs. Pfizer
2019-01-01,Pfizer workers to strike in dispute over pension change
2019-01-01,Pfizer's strategy in cancer-drug development for $5 billion in ...
2019-01-01,Pharma Generics Cipla receives approval for Pfizer's Depo ...
2019-01-01,Pfizer divests 2 brands to Abbott for ??0 crore
2019-01-01,"Pfizer, UCB Win Appeal Upholding 2022 Patent for Toviaz ..."
2019-01-01,Is Pfizer a Buy?
2019-01-01,"Pfizer Well-Positioned, Undervalued"
2019-02-01,Pfizer-Lilly drug shown to help reduce back pain in late-stage ...
2019-02-01,High Dose of Pfizer and Lilly Back Pain Drug Hits the Mark in ...
2019-02-01,Pfizer and Lilly Announce Top-line Results From Phase 3 ...
2019-02-01,Pfizer is target of federal civil probe into EpiPen malfunctions
2019-02-01,"Between Merck and Pfizer, the race is on in kidney cancer ..."
2019-02-01,Pfizer Japan drawn into valsartan recall after finding API from ...
2019-02-01,Pfizer closes on EU approval of lung cancer drug Vizimpro
2019-02-01,"Merck, Pfizer drug combo extends kidney cancer survival"
2019-02-01,Pfizer feeling bittersweet over Korea's biosimilars < Pharma ...
2019-02-01,Uniqure turns the screw on Spark and Pfizer
2019-02-01,Pfizer: Countries free-riding on US innovation
2019-02-01,"Merck KGaA, GSK pen $4.2B biobucks pact for next-gen ..."
2019-02-01,Pfizer secures $205 million buy-in for Wyeth pension plan
2019-02-01,ICMR?ôs tie-up with Pfizer on antibiotic abuse raises eyebrows
2019-02-01,FDA issues red alert on Pfizer's Xeljanz after trial tags higher ...
2019-02-01,2020 candidate Kirsten Gillibrand on fundraiser at Pfizer exec's home - Business Insider
2019-02-01,Pfizer executive Sally Susman to host 2020 presidential fundraiser for Democrat Kirsten Gillibrand
2019-02-01,Eidos chases Pfizer in amyloidosis
2019-02-01,"Terre Haute Closing on Pfizer Sale, New Investment and Jobs"
2019-02-01,Pfizer's patent barrier foils Korea's 1st pneumococcal ...
2019-02-01,Pfizer still holds the lead in the erectile dysfunction market even as Viagra sales falter
2019-02-01,Doctor payments drove scripts for cancer drugs from Pfizer ...
2019-02-01,RSS frontal org blasts health ministry for collaboration with pharma giant
2019-02-01,European Commission Authorizes Pfizer's Bevacizumab ...
2019-02-01,A vaccine is Pfizer's best-selling drug
2019-02-01,"Merck, Pfizer combo treatment boosts kidney cancer survival"
2019-02-01,"Lilly, Pfizer say NGF drug works in back pain too"
2019-02-01,Ochsner Health System and Pfizer team up to rethink clinical ...
2019-02-01,Analysts Downgrade Merck and Pfizer on Patent Cliff ...
2019-02-01,Pfizer CNS spinout Cerevel brings on new CMO to launch ...
2019-02-01,"Pfizer, Merck, J&J well-positioned for M&A and Biogen and ..."
2019-02-01,Pfizer adjusts Xeljanz trial due to pulmonary embolism risk
2019-02-01,"Pfizer, Ochsner Health team up for clinical trial innovation"
2019-02-01,Pfizer's biosimilar Zirabev wins EU approval
2019-02-01,EMA follows FDA in putting Pfizer's Xeljanz under the ...
2019-02-01,Pfizer to inject $355 million into pension plans in 2019
2019-02-01,Wyss Center neurologist awarded prestigious Pfizer Research ...
2019-02-01,USFDA accepts Merck and Pfizer's sBLA for Renal Cancer drug
2019-03-01,Pfizer eyes Fierce 15 winner Vivet buy as gene therapy fever ...
2019-03-01,Pfizer gets FDA approval for oncology biosimilar Trazimera
2019-03-01,"FDA Approves Pfizer's Trastuzumab Biosimilar, Trazimera"
2019-03-01,Pfizer settles after Oregon finds the company misled consumers with deceptive coupons
2019-03-01,Pfizer licenses AnTolRx's immune tolerance nanomedicine for ...
2019-03-01,More Ovarian Cancer Woes for Merck KGaA and Pfizer as They Halt Late-Stage Trial
2019-03-01,Pfizer is target of federal civil probe into EpiPen malfunctions
2019-03-01,"SpringWorks, Armed with Ex-Pfizer Cancer Drugs, Reloads ..."
2019-03-01,SpringWorks Therapeutics Completes $125 Million Series B ...
2019-03-01,Roche Settles With Pfizer Over Rituximab Patent
2019-03-01,"Merck KGaA, Darmstadt, Germany, and Pfizer Announce ..."
2019-03-01,Ex-Pfizer CEO Ian Read sees 2018 pay slashed by a third as ...
2019-03-01,Vivet Therapeutics Receives ??5M Investment from Pfizer
2019-03-01,Our Pfizer Stock Prediction In 2019 (Buy or Sell?)
2019-03-01,Merck and Pfizer stop third Bavencio ovarian cancer trial -
2019-03-01,Pfizer buys stake in French gene therapy company Vivet
2019-03-01,How Important Is Oncology For Pfizer?
2019-03-01,Pfizer plant that is closing gets farewell warning letter from FDA
2019-03-01,"Lyrica, Pfizer, and how big pharma gets what it wants"
2019-03-01,"Pfizer, Novartis-backed British biotech Artios nabs Eli Lilly ..."
2019-03-01,"Baxter, Zydus lead race for Pfizer?ôs plant"
2019-03-01,Ochsner and Pfizer Constructing 'Digital Superhighway' for ...
2019-03-01,Pfizer Pearl River site looking to add difference makers to ...
2019-03-01,Pfizer (PFE) Study for NASH Fatty Liver Disease Progresses
2019-03-01,US FDA approves Trazimera from Pfizer
2019-03-01,EMA follows FDA in putting Pfizer's Xeljanz under the ...
2019-03-01,Pfizer to inject $355 million into pension plans in 2019
2019-03-01,Mylan and Hospira both recall injected drugs after particulate ...
2019-03-01,"Merck KGaA, Pfizer Join BioXcel-Nektar Collaboration ..."
2019-03-01,"This Dow stock could be a way to play catch-up to the rally, two market watchers say"
2019-03-01,Pfizer Prices US$5bn Bond As Corporate Debt Deluge Continues
2019-03-01,"FDA Warns Jubilant, Pfizer Subsidiary in India"
2019-03-01,Teva launches generic for Pfizer's Flector pain patch
2019-03-01,"Bristol-Myers, Pfizer defeat Eliquis bleeding risk lawsuits on appeal"
2019-03-01,"ACC: BMS, Pfizer's Eliquis tops warfarin in high-risk afib ..."
2019-03-01,Hemophilia A Patients Report Benefits of Using FuseNGo ...
2019-03-01,Phase 3 Study for 20-Valent Pneumococcal Vaccine Launched
2019-03-01,Researchers Use Pfizer's Anti-Smoking Drug Chantix to ...
2019-03-01,Pfizer's lung cancer drug Lorviqua recommended for ...
2019-04-01,Pfizer and Lilly's Non-Opioid Painkiller Shows Mixed Results ...
2019-04-01,"Pfizer, Lilly Weigh Tanezumab's Future Following Mixed ..."
2019-04-01,"Lilly, Pfizer's phase 3 pain data show mixed efficacy, clear ..."
2019-04-01,Pfizer Uses EHR Data to Support Expanded Indication for ...
