date,title,
2018-05-01,"What is Microsoft 365? Microsoft's most important subscription bundle, explained",
2018-05-01,"Google, Microsoft find another Spectre, Meltdown flaw",
2018-05-01,Microsoft still won?™t say how many Xbox Ones have been sold,
2018-05-01,Microsoft's Value $1 Trillion Within 12 Months: MS,
2018-05-01,"Microsoft and Publicis unveil Marcel, an AI-based productivity platform for the ad giant",
2018-05-01,Microsoft to replace Surface Pro 4 tablets affected by screen flickering,
2018-05-01,Microsoft now lets you gift PC games from its digital store,
2018-05-01,Microsoft to add mixed reality support to SharePoint with SharePoint Spaces,
2018-05-01,"Microsoft is reportedly talking about buying GitHub, a platform for software developers last valued at $2 billion",
2018-05-01,Windows 10 is finally getting an improved screenshot tool,
2018-05-01,"Microsoft Pay comes to Outlook, integrating Stripe, Braintree, Sage, Wave and more",
2018-05-01,Microsoft: Here's why Windows Defender AV isn't ranked higher in new antivirus tests,
2018-05-01,Windows 10 April Update causing some Microsoft Surface devices to freeze,
2018-05-01,Microsoft Extends Support for Skype for Business and Teams ...,
2018-05-01,"Microsoft: Our chatbots can converse like humans, too",
2018-05-01,Microsoft in motion to secure billions of connected ?˜Edge??devices,
2018-05-01,Cortana gets the power of sight in Microsoft's future vision of conference rooms,
2018-05-01,"More details on Microsoft Audience Network: Workflows, ad formats & how to target with LinkedIn data",
2018-05-01,Microsoft?™s Windows shakeup continues internally,
2018-05-01,Microsoft Planning to Drop Windows 10 'Targeted' Update Lingo,
2018-05-01,"Microsoft?™s Twitch rival Mixer gets a revamp, including new developer tools for interactive gameplay",
2018-05-01,Data security firm Hazy wins $1m and Microsoft's Innovate AI ...,
2018-05-01,Microsoft is creating an oracle for catching biased AI algorithms,
2018-05-01,"Microsoft acquires Semantic Machines, signaling a deeper move into ?˜conversational AI??
2018.5,Microsoft Executive VP Scott Guthrie on Informatica partnership
2018.5,How gamers with disabilities shaped the Microsoft Adaptive Controller
2018.5,Yet another bunch of Microsoft Surfaces don?™t work with Win10 version 1803
2018.5,Microsoft brings its Visual Studio App Center lifecycle management tool to GitHub
2018.5,Dell and Microsoft team to offer new IoT edge platform
2018.5,Microsoft CEO Satya Nadella: The whole world is now a computer
2018.5,Epicor and Microsoft to partner on intelligent cloud project | Technology
2018.5,Microsoft and GitHub have held acquisition talks
2018.5,Samsung & Microsoft Join Forces to Take on Apple with ...
2018.5,What is Windows 10 in S Mode?
2018.5,3 reasons why Microsoft's more valuable than Google
2018.5,Mapbox partners with Microsoft"," Intel to provide self-driving car ..."""
2018-05-01,Microsoft Surface Pro Review,
2018-05-01,Bill Gates tells Harvard students he struggled to quit this bad habit to make sure Microsoft was a success,
2018-05-01,"Microsoft Shutting Down Groove Music iOS, Android Apps",
2018-06-01,"Microsoft Employees Protest Work With ICE, as Tech Industry Mobilizes Over Immigration",
2018-06-01,Microsoft's Ethical Reckoning Is Here,
2018-06-01,Microsoft is facing online outrage and calls for a boycott over its ICE contract - Business Insider,
2018-06-01,Microsoft was right in 2013: This is the always-on generation,
2018-06-01,Microsoft is building a game streaming service and new Xbox consoles,
2018-06-01,Microsoft Is Investing in Five Game Studios,
2018-06-01,Exclusive: Microsoft takes aim at Amazon with push for checkout-free retail,
2018-06-01,Microsoft is now operating a data center under the sea,
2018-06-01,Microsoft details secret ?˜pocketable??Surface device in leaked email,
2018-06-01,Microsoft confirms it will acquire GitHub for $7.5 billion,
2018-06-01,Microsoft Office is getting a redesign ??check out the biggest changes in the apps - Business Insider,
2018-06-01,Microsoft Office?™s new Fluent Design overhaul makes it easier to use,
2018-06-01,"Microsoft to give Office 365, Office.com apps a makeover",
2018-06-01,"Microsoft is buying AI startup, Bonsai",
2018-06-01,Microsoft acquires Bonsai to help with its artificial intelligence push,
2018-06-01,Microsoft acquires Bonsai to enhance its suite of AI developer tools,
2018-06-01,Microsoft says it?™s no longer planning VR support on Xbox,
2018-06-01,Microsoft is bringing its SwiftKey keyboard to Windows 10,
2018-06-01,"Microsoft is considering the Snapdragon 1000 for future AR and VR devices, as well as desktop PCs - GSMArena.com news",
2018-06-01,Why Microsoft wants to put data centers at the bottom of the ocean,
2018-06-01,"GitHub was also talking to Google about a deal, but went with Microsoft instead",
2018-06-01,Microsoft to Acquire GitHub for $7.5 Billion,
2018-06-01,Microsoft buying GitHub has led to some extremely nerdy memes,
2018-06-01,Microsoft launches two new Azure regions in China,
2018-06-01,Microsoft Azure CTO: 2018 is the year blockchain becomes a real thing,
2018-06-01,Microsoft Open Sources and Launches Azure IoT Edge,
2018-06-01,The employee letter denouncing Microsoft?™s ICE contract now has over 300 signatures,
2018-06-01,"What's next on the Microsoft hardware front: Rumored codenames, target dates, and more",
2018-06-01,Adobe is integrating PDF services directly into Microsoft Office 365,
2018-06-01,Microsoft and EY are deploying a blockchain system to manage royalties,
2018-06-01,Is Microsoft already killing off Windows 7?,
2018-06-01,Microsoft lost its antitrust suit almost two decades ago. What would be different if it had won?,
2018-06-01,Microsoft and Nintendo release Minecraft trailer focused on cross-play,
2018-06-01,"Microsoft buys Flipgrid, a video discussion platform for education",
2018-06-01,Microsoft launches new Windows Collaboration Displays to make meeting rooms smarter,
2018-06-01,Microsoft given buy rating because of cloud computing growth,
2018-06-01,Here's How Microsoft Is Investing in AI,
2018-06-01,Microsoft News launches on Android and iOS as rebranded MSN app,
2018-06-01,Microsoft and mobile: Can it stop shooting itself in the foot?,
2018-06-01,Microsoft is hiring engineers to work on A.I. chip design for its cloud,
2018-06-01,Microsoft's Next-Gen Xbox Will Arrive in 2020 - Thurrott.com,
2018-06-01,Microsoft launches ambitious blockchain project to help creators get paid,
2018-06-01,Microsoft touts progress on bringing SAP to Azure,
2018-06-01,Ubisoft Believes Next Gen Is the Last for Consoles as Microsoft Looks Beyond Platforms,
2018-06-01,"Microsoft hires two healthcare leaders, teases future projects",
2018-06-01,"As the Microsoft Fiscal Calendar Nears End, Exec Shuffles ...",
2018-06-01,Microsoft?™s Surface USB-C dongle launches on June 29th for $79.99,
2018-06-01,Microsoft proclaims Windows 10 1803 enterprise-ready in record time,
2018-06-01,How Microsoft's Windows Red Team Keeps PCs Safe,
2018-06-01,Microsoft Edge for iOS and Android now comes with a built-in ad blocker,
2018-07-01,Microsoft made more than $100 billion in revenue for the first time,
2018-07-01,Microsoft Emerges as Clear No. 2 in Cloud Computing,
2018-07-01,"Microsoft closes record year with $110B in revenue, cruising past Wall Street expectations again",
2018-07-01,Microsoft Teams Free Review: Your Guide to Budget-Friendly Collaboration,
2018-07-01,Microsoft matches Slack with a free version of its Teams chat app,
2018-07-01,"Microsoft is offerring a free version of its Slack competitor, Teams",
2018-07-01,Microsoft and Walmart team up to take on Amazon,
2018-07-01,"Microsoft launches smaller, cheaper Surface Go to rival the iPad",
2018-07-01,Microsoft Surface Go vs. Surface Pro: What's the Difference?,
2018-07-01,Microsoft is updating the Windows Notepad app for the first time in years,
2018-07-01,Walmart and Microsoft partner to boost digital in retail,
2018-07-01,Walmart Microsoft Azure deal - why it matters,
2018-07-01,"Microsoft is building low-cost, streaming-only Xbox, says report",
2018-07-01,Microsoft?™s next-generation Xbox will focus on ?˜XCloud??game streaming,
2018-07-01,Microsoft's next Xbox could have a cloud-only counterpart,
2018-07-01,10 Major Microsoft Announcements At Inspire 2018,
2018-07-01,Microsoft may offer a Movies & TV app on Android and iOS,
2018-07-01,Microsoft's Xbox business hits the magic $10B,
2018-07-01,Microsoft acknowledges price increases coming for Office 2019 and Windows 10 Enterprise users,
2018-07-01,Microsoft has been dreaming of a pocketable dual-screen Surface device for years,
2018-07-01,Microsoft Urges Congress to Regulate Use of Facial Recognition,
2018-07-01,"Microsoft calls for regulation of facial recognition, saying it?™s too risky to leave to tech industry alone",
2018-07-01,Microsoft May Shift Jobs Overseas in Response to Immigration ...,
2018-07-01,"Google, Facebook, Microsoft, and Twitter partner for ambitious new data project",
2018-07-01,"Microsoft releases new Windows Server 2019 test build, plus Windows 10 'Redstone 5' ISOs",
2018-07-01,Microsoft's plan to try to win back consumers with 'Modern Life Services',
2018-07-01,Microsoft?™s Xbox Adaptive Controller has packaging that gamers with disabilities can open without their teeth,
2018-07-01,"Microsoft rejiggers Windows 10 Enterprise subscriptions, pricing",
2018-07-01,Microsoft narrows the gap on AWS as cloud computing race heats up,
2018-07-01,Which Microsoft Surface should I buy?,
2018-07-01,Microsoft bangs the 'devices as a service' drum ahead of Windows 7's end-of-support deadline,
2018-07-01,Microsoft to end support for Skype 'classic' following new desktop release,
2018-07-01,Microsoft Surface Go is shipping a day early,
2018-07-01,5 Things To Know About Microsoft's Surface Go,
2018-07-01,Microsoft Employees Question C.E.O. Over Company?™s Contract With ICE,
2018-07-01,Why Amazon Can't Match Microsoft In The Cloud: 10 Insights From Satya Nadella,
2018-07-01,"Singapore Airlines Launches Blockchain-Based Loyalty Wallet, Co-Developed by Microsoft",
2018-07-01,"Microsoft sale throws in free Surface Dock with Surface Book 2, Laptop",
2018-07-01,Microsoft reveals first known midterm campaign hacking attempts,
2018-07-01,"Microsoft is killing its 'classic' Skype client, here's what's next",
2018-07-01,Microsoft Forces Upgrade As It ?˜Retires??Skype Classic,
2018-07-01,Microsoft's New Skype Could Be Risky Gamble,
2018-07-01,How Surface and Azure are making Microsoft experiences 'best on Windows',
2018-07-01,"As Microsoft gains cloud share, competitors are changing their stance",
2018-07-01,Cheaper and lighter Microsoft Surface tablet passes through the FCC,
2018-07-01,Meet Surface Go ??Portable Power ??Microsoft Surface,
2018-07-01,SmartArm?™s AI-powered prosthesis takes the prize at Microsoft?™s Imagine Cup,
2018-07-01,Why Microsoft and Apple are scrambling to release dark mode versions of apps and services,
2018-08-01,Microsoft claims new evidence Russia tried to hack U.S. politics,
2018-08-01,How Microsoft Tackles Russia's Fancy Bear Hackers?”And Why It's Never Enough,
2018-08-01,Microsoft claims win over 'Russian political hackers',
2018-08-01,Here's what happened to Microsoft's Xbox VR gaming headset,
2018-08-01,Microsoft is about to announce Xbox All Access subscription,
2018-08-01,Microsoft confirms it?™s bundling Xbox One and its best services into one monthly subscription,
2018-08-01,"Microsoft Surface Go review: This shrunken-down Surface is fun and practical, but more expensive than it looks",
2018-08-01,"Microsoft to business partners: If you want to work with us, offer paid family leave",
2018-08-01,Microsoft officially christens 'Redstone 5' as the Windows 10 October 2018 Update,
2018-08-01,Microsoft to slash size of Windows 10's monthly updates,
2018-08-01,Microsoft Hit With U.S. Bribery Probe Over Deals in Hungary,
2018-08-01,Microsoft Investigated For Alleged Bribery and Corruption in Hungary,
2018-08-01,Microsoft is reportedly being investigated over bribery and corruption in Hungary - Business Insider,
2018-08-01,Microsoft Surface Go review: a little goes a long way,
2018-08-01,Microsoft Surface Laptop Review,
2018-08-01,"Microsoft Surface Go Review: Portable, Purposeful, Not Powerful",
2018-08-01,Meet the 15-year-old who's the Microsoft Excel world champion (which is a real thing),
2018-08-01,Windows 10 users can now try Microsoft?™s Your Phone app to mirror phone content to a PC,
2018-08-01,Microsoft Surface Go review: bringing the Surface concept to the mainstream,
2018-08-01,"Microsoft to bundle Xbox One consoles, Xbox Live, and Game Pass into a monthly subscription service",
2018-08-01,New Starbucks partnership with Microsoft allows customers to pay for Frappuccinos with bitcoin,
2018-08-01,Microsoft threatens to take down Gab.ai over hate speech,
2018-08-01,Microsoft threatened to drop hosting for Gab over hate speech posts,
2018-08-01,Microsoft nearly banned Gab over post saying Jews should be raised as livestock,
2018-08-01,Microsoft and Amazon start publicly testing Cortana-Alexa integration,
2018-08-01,Microsoft improves Office 365 device limits for subscribers,
2018-08-01,Microsoft will keep classic Skype alive ?˜for some time??after user backlash,
2018-08-01,Microsoft Surface Go continues the series streak of poor ...,
2018-08-01,Microsoft's CEO on helping a faded legend find a 'sense of purpose',
2018-08-01,Microsoft Explains Windows 10 Monthly Patch Approach,
2018-08-01,"Microsoft rejiggers Windows 10 Enterprise subscriptions, pricing",
2018-08-01,Microsoft Is Exploring New Services to Charge Monthly Fees ...,
2018-08-01,Microsoft narrows the gap on AWS as cloud computing race heats up,
2018-08-01,CBSE joins hands with Microsoft for preventing question paper leaks | NewsBytes,
2018-08-01,Microsoft Launches $22 Xbox Console Subscription Service,
2018-08-01,"OneDrive can now automatically backup your PC?™s documents, pictures, and desktop folders",
2018-08-01,Microsoft dominates SaaS thanks to collaboration software,
2018-08-01,Microsoft?™s new Xbox avatars now available for Windows 10 testers,
2018-08-01,Microsoft joins Movies Anywhere service for Xbox and Windows 10,
2018-08-01,Microsoft says it has found a Russian operation targeting U.S. political institutions,
2018-08-01,Microsoft?™s undersea data center now has a webcam with fish swimming past 27.6 petabytes of data,
2018-08-01,"Microsoft co-founder?™s space venture plans to create three new rockets, including a spaceplane",
2018-08-01,Microsoft To-Do Gets Tagging Support - Thurrott.com,
2018-08-01,Microsoft stands up Azure Stack for government as JEDI contract looms,
2018-08-01,Gravity and Microsoft Forge Strategic Partnership to Digitize ...,
2018-08-01,Microsoft Rolls Out 'Proof-of-Authority' Ethereum Consensus on Azure - CoinDesk,
2018-08-01,Microsoft delivers promised end- to-end Skype encryption option,
2018-08-01,Intel reportedly convinced Microsoft not to choose ARM for Surface Go,
2018-09-01,UNICEF announces new partnership with Microsoft to address ...,
2018-09-01,You?™ll now need a subscription to get the best of Microsoft Office,
2018-09-01,"What's next for Teams, Microsoft's 'fastest growing business app' in company history",
2018-09-01,"Microsoft Search will power search results across Office, Windows, and more",
2018-09-01,Microsoft to offer paid Windows 7 Extended Security Updates,
2018-09-01,Microsoft Ignite 2018: Top 8 announcements in 5 minutes (AI ...,
2018-09-01,"Microsoft cuts Office 2016 some slack, lets users connect to services until 2023",
2018-09-01,Microsoft Surface event 2018: 5 things to expect,
2018-09-01,Microsoft is redesigning Skype once again and killing its Snapchat-like feature,
2018-09-01,Microsoft deprioritizes its touch-enabled Office Mobile apps for Windows,
2018-09-01,Microsoft to Bring Keyboard and Mouse Support to Xbox One,
2018-09-01,Microsoft?™s redesigned Outlook is now available on Windows and the web,
2018-09-01,Microsoft To-Do adds inking support for Insiders,
2018-09-01,"Microsoft readies test versions of redesigned Outlook for Windows, Outlook on the Web",
2018-09-01,Microsoft is ready to shut down Skype 7 'Classic' in November,
2018-09-01,Microsoft Is Connecting Its Major Products to Blockchain ??Here's Why - CoinDesk,
2018-09-01,Microsoft lets companies pay for Windows 7 support until 2023,
2018-09-01,Microsoft South Central US datacenter outage takes down a number of cloud services,
2018-09-01,Microsoft demonstrates Surface Hub 2 and its rotating display,
2018-09-01,Microsoft Announces New Canadian Headquarters in ...,
2018-09-01,Microsoft moving Canadian headquarters into Toronto as it expands,
2018-09-01,Microsoft Is Moving To The Heart Of Downtown Toronto ...,
2018-09-01,"Microsoft aims Teams at more frontline workers, retires StaffHub",
2018-09-01,"Microsoft rebrands, repositions Visual Studio Team Services as Azure DevOps",
2018-09-01,Pros And Cons Of The New Microsoft Office 2019,
2018-09-01,Microsoft's Xbox Adaptive Controller for gaming is now available,
2018-09-01,Microsoft soups up Dynamics 365 with AI and HoloLens add-ons,
2018-09-01,Microsoft brings Alexa support to Xbox One for Kinect-like voice controls,
2018-09-01,How to edit videos using the free Microsoft Windows 10 Photos app,
2018-09-01,"Microsoft acquires Lobe, a drag-and-drop AI tool",
2018-09-01,IBM and Microsoft Are Upgrading Walmart's Digital Supply Chain,
2018-09-01,"Microsoft Managed Desktop: All your Windows 10 devices, managed by Microsoft",
2018-09-01,Microsoft Managed Desktop plan turns Windows 10 device management over to Microsoft,
2018-09-01,Chef launches deeper integration with Microsoft Azure,
2018-09-01,Microsoft tests ?˜warning??Windows 10 users not to install Chrome or Firefox,
2018-09-01,Microsoft OneDrive?™s on-demand files come to the MacOS Finder,
2018-09-01,Microsoft is bringing the Robot Operating System to Windows 10,
2018-09-01,Microsoft's AI tech will aid humanitarian efforts,
2018-09-01,Microsoft Surface Go review: tablet that's better for work than play,
2018-09-01,"Microsoft Teams can now blur backgrounds during video calls, thanks to AI",
2018-09-01,Microsoft has turned the Xbox into a subscription service,
2018-09-01,"How #1 Microsoft Is Beating Amazon, Google And Everyone Else In The Cloud: The Strategic Breakdown",
2018-09-01,A call for principle-based international agreements to govern ...,
2018-09-01,Azure Outage Proves the Hard Way that Availability Zones are ...,
2018-09-01,Turbonomic Doubles Down On Microsoft Azure Migrations ...,
2018-09-01,Microsoft to Build AI Lab in Shanghai,
2018-09-01,Microsoft Co-Founder Paul Allen Reveals New Cancer Diagnosis,
2018-09-01,"Microsoft open sources MS-DOS again, this time on GitHub",
2018-10-01,Why Paul Allen Was Instrumental in Building Microsoft,
2018-10-01,Microsoft co-founder Paul Allen has died of cancer at 65,
2018-10-01,Microsoft co-founder Paul Allen dies of cancer at age 65,
2018-10-01,"#1 Microsoft Beats Amazon In 12-Month Cloud Revenue, $26.7 Billion To $23.4 Billion; IBM Third",
2018-10-01,Microsoft's wireless Surface Headphones are all about Cortana,
2018-10-01,Microsoft pauses Windows 10 update after files disappear,
2018-10-01,Microsoft has no problem taking the $10B JEDI cloud contract if it wins,
2018-10-01,Microsoft is embracing Android as the mobile version of Windows,
2018-10-01,Microsoft is investing in ride-hailing firm Grab,
2018-10-01,"Microsoft Q1 2019 financial results: cloud, Surface, and gaming all up",
2018-10-01,"Microsoft reports $29.1 billion in Q1 2019 revenue: Azure up 76%, Surface up 14%, and Windows up 3%",
2018-10-01,"Microsoft rises on earnings beat, but Azure growth slows",
2018-10-01,Microsoft to Host the Government's Classified Data Early Next ...,
2018-10-01,Microsoft shows off government cloud services with JEDI due date imminent,
2018-10-01,Microsoft expands cloud service in push for $10 billion ...,
2018-10-01,How to Connect Windows 10 and Android Using Microsoft's ...,
2018-10-01,Microsoft co-founder Paul Allen dies of cancer complications at 65,
2018-10-01,Surface Pro 6 review: Racing ahead of last year's model,
2018-10-01,"With Project xCloud, Xbox Wants to Bring Gaming Anywhere You Are",
2018-10-01,Microsoft Fixes and Explains Lost Files Issue with Windows 10 ...,
2018-10-01,"Microsoft needs to refocus on Windows 10 fundamentals, not just new features",
2018-10-01,Microsoft thinks Windows 10 file deletion glitch is fixed - Business Insider,
2018-10-01,Microsoft is now a top five PC maker in the US thanks to Surface,
2018-10-01,Microsoft becomes a top-5 PC manufacturer - Business Insider,
2018-10-01,Surface Boosts Microsoft Into Top 5 PC OEM Status,
2018-10-01,Microsoft pulls Windows 10 October Update (version 1809),
2018-10-01,"Microsoft Azure Supports Full Suite of AI, Automation Platforms",
2018-10-01,Microsoft dethrones Amazon as second most valuable US company,
2018-10-01,Microsoft's New Surface Devices Look Great Except for One Frustrating Flaw,
2018-10-01,Microsoft open-sources its patent portfolio,
2018-10-01,Microsoft Switches To Protecting Linux by Joining the Open ...,
2018-10-01,"Microsoft makes its 60,000 patents open source to help Linux",
2018-10-01,Paul Allen's battle with Bill Gates defined his legacy,
2018-10-01,Microsoft Co-Founder Paul Allen Left $26 Billion Behind. His Estate Could Take Years to Unravel,
2018-10-01,Paul Allen leaves a lasting legacy both at Microsoft and in Seattle,
2018-10-01,Microsoft employees' open letter protests against JEDI ...,
2018-10-01,Microsoft cautiously restarts Windows 10 1809 upgrade distribution,
2018-10-01,It's time for Microsoft to bring Windows 10 Mobile back from the dead,
2018-10-01,Microsoft Is Bringing Xbox Game Pass to PC,
2018-10-01,7 more integrations between Android and Windows we'd love ...,
2018-10-01,Microsoft finalizes its $7.5 billion GitHub acquisition,
2018-10-01,Microsoft closes its $7.5B purchase of code-sharing platform GitHub,
2018-10-01,Microsoft completes GitHub acquisition,
2018-10-01,"Cricket pro teams with Microsoft for a bat that can track analytics in real-time, and send them to fans",
2018-10-01,Microsoft and Niti Aayog partner to deploy AI solution,
2018-10-01,Microsoft CEO Nadella: Underwater data centers are the future,
2018-10-01,"Patent filings reveal new details about Microsoft?™s vision for a foldable, dual-screen Surface device",
2018-10-01,Microsoft Surface refresh: the magic behind the announcement,
2018-11-01,How Microsoft Quietly Became the World?™s Most Valuable Company,
2018-11-01,Microsoft passes Apple to become most valuable company,
2018-11-01,Microsoft is No. 1: Tech giant overtakes Apple for title of most-valuable U.S. company,
2018-11-01,Microsoft briefly surpassed Apple as world's most valuable company,
2018-11-01,Microsoft shortly passed Apple as the most valuable American company - GSMArena.com news,
2018-11-01,Apple vs. Microsoft: What technology was like in 2010 - Business Insider,
2018-11-01,Microsoft Wins $480 Million Army Battlefield Contract,
2018-11-01,Microsoft Is Worth as Much as Apple. How Did That Happen?,
2018-11-01,Microsoft fixes 62 security flaws on Patch Tuesday and re-releases Windows 10 version 1809 and Windows Server 2019,
2018-11-01,Microsoft's two-hour Game Pass advert told us everything about the future of Xbox,
2018-11-01,Microsoft?™s Xbox exclusives push continues with new studio acquisitions,
2018-11-01,X018: Microsoft acquires Obsidian Entertainment,
2018-11-01,Microsoft buys two more video game studios,
2018-11-01,You can now sign into a Microsoft Account without a password using a security key,
2018-11-01,"Microsoft now lets you log into Outlook, Skype, Xbox Live without a password",
2018-11-01,You Can Now Sign-In to Your Microsoft Account Without a ...,
2018-11-01,Microsoft could release a disc-less Xbox One,
2018-11-01,Microsoft CEO Nadella: Underwater Data Centers Are the Future,
2018-11-01,"After Microsoft complaints, Indian police arrest tech support scammers at 26 call centers",
2018-11-01,"Microsoft is discounting the Surface Pro 6, Surface Laptop 2, and Xbox One for Cyber Monday",
2018-11-01,Heat waste of Microsoft?™s submarine data centre not acceptable,
2018-11-01,Microsoft boosts Office productivity with AI for Word and other features,
2018-11-01,Microsoft?™s new Office icons are part of a bigger design overhaul,
2018-11-01,Signature Microsoft Office apps get new-look logos,
2018-11-01,Microsoft will reportedly release a Surface Studio monitor in 2020,
2018-11-01,Microsoft lifts Windows 10 1809 block after Apple fixes iCloud for Windows,
2018-11-01,Microsoft Word is getting a to-do feature to help people manage documents,
2018-11-01,Walmart is bringing 'thousands' of internal business apps to Microsoft's Azure,
2018-11-01,Microsoft Surface Headphones review: all the style without the polish,
2018-11-01,Microsoft Is Putting Ads on the Mail App in Windows 10 ...,
2018-11-01,Microsoft Stores Start Selling Amazon's Echo Devices,
2018-11-01,Now you can buy Amazon Echo devices from Microsoft,
2018-11-01,"Microsoft Was Listing Amazon Echo for Sale, Now It's Not",
2018-11-01,Xbox chief admits Microsoft has ?˜a ton of work to do on Windows??for PC gamers,
2018-11-01,Microsoft details the causes of its recent multi-factor authentication meltdown,
2018-11-01,Microsoft Surface Go Alternatives: The Best Cheap Windows ...,
2018-11-01,"A Microsoft Windows bug deactivates Windows 10 Pro licenses and downgrades to Windows 10 Home, users report",
2018-11-01,How did Microsoft just overtake Apple as the world's most valuable company?,
2018-11-01,Moovit to Provide Public Transit Data for Microsoft Azure Maps,
2018-11-01,Is Microsoft Corporation's (NASDAQ:MSFT) P/E Ratio Really ...,
2018-11-01,Microsoft Windows 10 update affected by Media Player bug,
2018-11-01,Gap picks Microsoft Azure as preferred cloud vendor: Here's a look at the digital transformation plan,
2018-11-01,Microsoft's cloud wins business from Gap as another retailer shuns Amazon,
2018-11-01,Gap Inc. accelerates digital transformation with Microsoft Cloud,
2018-11-01,"Why Microsoft isn't making a smartphone, even though you want one",
2018-11-01,Microsoft is making PUBG and Pro Evolution soccer 2019 free on Xbox - GSMArena.com news,
2018-11-01,Microsoft acquires FSLogix to enhance Office 365 virtual desktop experience,
2018-11-01,Why Microsoft is a better bet than Apple,
2018-11-01,InXile acquired by Microsoft: the interview,
2018-11-01,"Here's The Best Microsoft Surface Pro, Book & Laptop Cyber ...",
2018-12-01,How Microsoft Quietly Became the World?™s Most Valuable Company,
2018-12-01,Microsoft?™s next-generation Xbox is codenamed Anaconda,
2018-12-01,Microsoft is rebuilding its Edge browser on Chrome and bringing it to the Mac,
2018-12-01,Microsoft is building its own Chrome browser to replace Edge,
2018-12-01,Is Windows 10 still telling Microsoft what you're doing even if you don't want it to?,
2018-12-01,Microsoft has a new identity,
2018-12-01,Microsoft officially announces 'Windows Sandbox' for running applications in isolation,
2018-12-01,What will you get with a Microsoft 365 consumer subscription?,
2018-12-01,Microsoft may pitch Windows 10 subscriptions at consumers,
2018-12-01,Microsoft Pushes Urgency of Regulating Facial-Recognition Technology,
2018-12-01,Review: Microsoft Surface Go,
2018-12-01,Microsoft Surface Go's pre-orders open via Flipkart: Details here | NewsBytes,
2018-12-01,"Microsoft Surface Go Pre-Orders Open in India, Price Starts at Rs. 37,999",
2018-12-01,"Facebook data-sharing partnerships with Amazon, Microsoft and other tech giants at the center of latest privacy scandal",
2018-12-01,Microsoft patches Internet Explorer to stop PC takeover attacks,
2018-12-01,The Verge 2018 tech report card: Microsoft,
2018-12-01,"Nine weeks later, Microsoft resumes its ill-fated Win10 1809 rollout ??but only for seekers",
2018-12-01,Microsoft Surface Go with LTE review: the best netbook,
2018-12-01,Microsoft adds Southeast Asia to Azure Availability Zones,
2018-12-01,"BlackRock, Microsoft to Build Retirement-Planning Platform",
2018-12-01,BlackRock and Microsoft want to make retirement investing as easy as ordering an Uber - Business Insider,
2018-12-01,Facing up to the need for regulation - Microsoft recognises Big Brother potential,
2018-12-01,Microsoft is readying a consumer Microsoft 365 subscription bundle,
2018-12-01,"Microsoft Outlook for iOS get a brand-new look, haptic feedback",
2018-12-01,Microsoft Teams is killing it in the business chat market,
2018-12-01,Microsoft has been hiding $10 gift cards in newsletter emails,
2018-12-01,Facial recognition: It's time for action - Microsoft On the Issues,
2018-12-01,CNAB: Docker and Microsoft's Cloud Native Application Bundle,
2018-12-01,How Microsoft lost the web,
2018-12-01,Microsoft and BMW invest in UK chipmaker Graphcore,
2018-12-01,Microsoft is close to bringing recognition of multiple different voices to Cortana,
2018-12-01,How Microsoft Is About to Make Google Chrome Even Better,
2018-12-01,Microsoft doesn?™t think the iPad is a real computer,
2018-12-01,The rural broadband divide: An urgent national problem that ...,
2018-12-01,Microsoft 365 Insider Test Program Emerges for Organizations,
2018-12-01,Get a Microsoft Surface Pro 6 tablet with keyboard for $799,
2018-12-01,A bug in Microsoft?™s login system made it easy to hijack anyone?™s Office account,
2018-12-01,Google denies altering YouTube code to break Microsoft Edge,
2018-12-01,Who is the founder of Microsoft?,
2018-12-01,Microsoft Surface Studio 2 Review,
2018-12-01,How Microsoft and Amazon are making AI more real | Greenbiz,
2018-12-01,This cable lets you charge your Surface Pro or Laptop from a USB-C battery,
2018-12-01,Microsoft and National Geographic Society announce AI for ...,
2018-12-01,The LSAT is going digital exclusively on Microsoft Surface Go tablets,
2018-12-01,"If you invested $1,000 in Microsoft and Apple at IPO, this one would have made you 4 times as rich",
2018-12-01,Circadence Brings Project Ares Cybersecurity Platform to ...,
2018-12-01,Why Microsoft (Not Amazon) Will Win the Pentagon Contract,
2018-12-01,Microsoft Teams gains ground on Slack,
2018-12-01,Microsoft closes out 2018 as the top public company,
2018-12-01,CoreSite adds Microsoft Azure ExpressRoute Private ...,
2019-01-01,Microsoft Q2 2019 financial results: strong Surface revenue as Windows slips,
2019-01-01,Microsoft Azure revenue growth slows in Q2,
2019-01-01,"Microsoft's Azure revenue growth slows, shares fall",
2019-01-01,Microsoft Pledges $500 Million Investment To Tackle ...,
2019-01-01,"Microsoft pledges $500 million to tackle housing crisis in Seattle, Eastside",
2019-01-01,Microsoft Pledges $500 Million for Affordable Housing in Seattle Area,
2019-01-01,Windows 10: Microsoft's plan to kill passwords moves on with new test build,
2019-01-01,Microsoft's Bing search engine restored in China,
2019-01-01,Microsoft is helping America?™s largest grocery chain fight off Amazon,
2019-01-01,Microsoft to End Windows 10 Mobile OS Support in December,
2019-01-01,Microsoft forms 7-year cloud deal with Walgreens,
2019-01-01,Microsoft and Walgreens join forces to take on Amazon in health care,
2019-01-01,"Microsoft signs a huge deal with Walgreens, as Amazon's growing interest in health care looms large",
2019-01-01,Microsoft's Windows 7 has one year of free support left,
