date,title,
2019-09-01,"Most valuable Nike, Adidas sneakers at resale according to The RealReal - Business Insider",
2019-09-01,Nike and Chelsea unveil new third kit for the 2019/20 season,
2019-09-01,"Felix, other top stars, fight track's pregnancy penalty",
2019-09-01,Football Leaks: Ronaldo soll von Nike f√ºr Zehnjahresvertrag 162 Millionen Euro erhalten,
2019-09-01,"Nike earnings, consumer confidence ??What to know in markets Tuesday",
2019-09-01,"Nike Is Defying 2019?ôs Most Troublesome Trends?îTariffs, Amazon, and Global Sales",
2019-09-01,Nike 'actively scouting' LaMelo Ball for potential shoe deal,
2019-09-01,Ads We Like: Nike Kids imagines girls' energy as a ---,
2019-09-01,Toronto Raptors Introduce Branded Hijabs,
2019-09-01,"Nike Air Max 97 ""Newspaper"" Release | HYPEBEAST",
2019-09-01,Nike unveils new jerseys for Chinese League of Legends teams,
2019-09-01,The NBA's Toronto Raptors partnered with Nike to create team ---,
2019-09-01,"Jim Cramer: How Nike keeps delivering results, despite China trade headwinds",
2019-10-01,"NIKE, Inc- Announces Board Member John Donahoe Will ---",
2019-10-01,Mark Parker to step down as Nike CEO after 13 years,
2019-10-01,Tech exec John Donahoe to replace Mark Parker as Nike CEO,
2019-10-01,Pence singles out Nike in speech critical of China,
2019-10-01,"Pence backs Hong Kong protests in China speech, slams NBA and Nike",
2019-10-01,Mike Pence blasts the NBA and Nike,
2019-10-01,Doping Scandal Includes a Direct Link to Nike?ôs C-E-O-,
2019-10-01,Nike to Shut Down Oregon Project After Top Coach Is Banned,
2019-10-01,"Liverpool FC allowed to drop New Balance for Nike, court rules",
2019-10-01,"NIKE, Inc- Announces Sale of Hurley to Bluestar Alliance",
2019-10-01,Nike release 'Jesus Shoes' that contain holy water,
2019-10-01,Nike's $3000 Jesus Shoes With Holy Water Sold Out - What to ---,
2019-10-01,Fact or Fiction: Nike out with $3000 'Jesus Shoes?',
2019-10-01,"Wall Street commentary on new Nike CEO John Donahoe, e-commerce plans : Nike?ôs new CEO is set to double d--",
2019-10-01,Nike and Under Armour's CEO changes are not coincidental,
2019-10-01,"$2-2 Million Worth of Fake Nike Shoes Seized at L-A-, Long Beach Seaports",
2019-10-01,Nike risks being burned by Salazar doping scandal,
2019-10-01,Nike CEO's involvement in doping scandal raises concern,
2019-10-01,Nike CEO knew about testosterone tests on runners ??what this could mean for him and the stock,
2019-10-01,Nike's CEO Has Been Implicated in an Ongoing Doping Scandal,
2019-10-01,"In a Nike factory in Argentina's hinterland, the ghost of Macri's fall",
2019-10-01,"For Salazar Whistle-Blowers, a Long Wait for a Satisfying Outcome",
2019-10-01,"Nearly 15,000 pairs of fake Nike shoes seized at California port by U-S- Customs",
2019-10-01,Nike and Ocean Conservancy Call On Companies to Join ---,
2019-10-01,"Nike Stock Will Keep Rising Because It?ôs a ?òChess Master,??Analyst Says",
2019-10-01,NBA Opening Week Footwear 2019-20,
2019-10-01,Eliud Kipchoge 1:59 Attempt Kit Nike Next%,
2019-10-01,Jordan Brand Fearless Ones Air Jordan I Collection,
2019-10-01,Sports Direct calls for probe into Nike and Adidas dominance,
2019-10-01,Just don't do it: Nike and others demand ships avoid the Arctic,
2019-10-01,NBA 2K20 x Nike Gamer Exclusives,
2019-10-01,Olivia Kim Capsule No Cover Collection,
2019-10-01,Allyson Felix: American sprinter just beat Usain Bolt's medal record - Business Insider,
2019-10-01,Why Nike Stock Jumped 11% in September,
2019-10-01,Record-busting Nike Vaporfly shoes loom large in NYC marathon debate,
2019-10-01,A Tale of Two Marathon Records and Nike's Magic Shoes,
2019-10-01,Nike Files New Patent Infringement Lawsuit Against Skechers | News & Analysis | BoF,
2019-10-01,Why Nike wanted Liverpool deal so badly as J√ºrgen Klopp mentality monsters become marketing monsters,
2019-10-01,Sports Direct calls for investigation into Nike & Adidas,
2019-10-01,Why Nike didn't have enough USWNT World Cup jerseys to meet demand ??and what it cost the players and fans,
2019-10-01,"MSCHF x INRI Nike Air Max 97 ""Jesus Shoes"" Release ---",
2019-10-01,'Skecherizing': Nike sues Skechers for allegedly 'free-riding' on its patented sneaker designs,
2019-10-01,Recreational Runners Stand to Benefit the Most From the Nike Vaporfly,
2019-10-01,Confirmed: Nike has picked up Russell Wilson?ôs Tally/TraceMe in a rare acquisition,
2019-10-01,Allyson Felix broke Usain Bolt's record less than a year post-birth - Insider,
2019-11-01,Nike Pulling Its Products From Amazon in E-Commerce Pivot,
2019-11-01,Nike will no longer sell its shoes and apparel on Amazon,
2019-11-01,Why Nike will stop selling on Amazon,
2019-11-01,Nike To Investigate Runner Mary Cain's Claims Of Abuse At Its ---,
2019-11-01,Nike to investigate former distance runner Mary Cain's allegations of abuse,
2019-11-01,Nike Investigating Runner Mary Cain's Allegations After NY Times Op-Ed,
2019-11-01,"Nike dumps Amazon to focus on D2C efforts, more ""distinctive"" partnerships",
2019-11-01,"If Nike really wants to empower women, start with athletes like Mary Cain",
2019-11-01,Nike Air Zoom Pulse,
2019-11-01,"Nike to release new shoe designed for doctors, nurses",
2019-11-01,Nike Invests in Adaptive Footwear | News & Analysis | BoF,
2019-11-01,Nike Invests in Accessible Footwear Tech Company HandsFree Labs,
2019-11-01,High time that Nike and the IAAF did the right thing by athletes,
2019-11-01,"Thinner isn't better say B-C- athletes, coach after U-S- runner's allegations against Nike club",
2019-11-01,The Latest in Mary Cain?ôs Allegations Against Nike and Salazar,
2019-11-01,Elite Marathoners Weigh in on the Nike Vaporfly Debate,
2019-11-01,"Nike released a shoe for 'everyday heroes' like doctors, nurses and home health aides",
2019-11-01,Air Jordan 11 Black True Red White ?úBRED??Official 2019 ---,
2019-11-01,Nike is latest retailer to offer 3% cash back to Apple Card users,
2019-11-01,Nike to launch limited-edition Barry Sanders shoe on Thanksgiving Day,
2019-11-01,Nike releasing Barry Sanders 20th anniversary shoe,
2019-11-01,Nike releasing shoe in honor of Barry Sanders' 1997 season on Thursday,
2019-11-01,"NIKE, Inc- Invests in Handsfree Labs, Inc-",
2019-11-01,Michael Avenatti faces new fraud charge in Nike extortion case,
2019-11-01,Adidas Boosts Sales as Sneaker Race With Nike Steps Up,
2019-11-01,Nike Stock to Pay Larger Dividends,
2019-11-01,Nike?ôs high-tech Vaporfly sneakers help athletes run 4 percent faster- Should they be banned for providing an??,
2019-11-01,Nike won't sell directly to Amazon anymore,
2019-11-01,Nike just 'tip of the iceberg' of companies ditching Amazon and selling directly to consumers,
2019-11-01,Nike React Infinity Run Official Images and Release,
2019-11-01,All your favorite Nike gear is up to 50% off for Black Friday,
2019-11-01,Kyrie 6 Official Release Date,
2019-11-01,Nike extortion case sees new charge against Michael Avenatti,
2019-11-01,Inside the Toxic Culture of the Nike Oregon Project 'Cult',
2019-11-01,Target earnings preview: Nike could partner with Target now that it has ended sales on Amazon,
2019-11-01,"Are high-priced shoes worth the cost? Testing Adidas, Nike and Under Armour",
2019-11-01,Nike React Infinity Run Shoe Reduces Injuries by 52 ---,
2019-11-01,Nike x Undercover React Boot and AM720 Official Images,
2019-11-01,Nike's comfortable new shoe was made for medical workers - Insider,
2019-11-01,How big a deal is Liverpool?ôs switch to Nike?,
2019-11-01,Home run: Nike agrees to let mom-and-pop shops near Yankee Stadium sell team gear,
2019-11-01,What runner Mary Cain?ôs story about Nike can teach parents about vetting coaching programs,
2019-11-01,Recreational Runners Stand to Benefit the Most From the Nike Vaporfly,
2019-11-01,"Houston Rockets' P-J- Tucker, the NBA's 'Sneaker King,' nears new endorsement deal with Nike",
2019-11-01,Nike's Vaporfly Tests the Boundaries of the Running Shoe,
2019-11-01,"Thasunda Brown Duckett Joins NIKE, Inc- Board of Directors",
2019-11-01,UK Athletics to review handling of Nike Oregon Project probe,
2019-11-01,Suspects captured on video robbing Nike store in Redlands,
2019-12-01,Nike Victory Swim Collection Official Images and Release Date,
2019-12-01,Nike Launches New Swimwear Line Designed For Women Who Wear A Hijab,
2019-12-01,Nike's Victory swimsuit steals tricks from pants and fish gills,
2019-12-01,"NIKE, Inc- Reports Fiscal 2020 Second Quarter Results",
2019-12-01,Nike results show growing importance of China,
2019-12-01,"Nike Posts Higher Sales in U-S-, China",
2019-12-01,Colin Kaepernick's new Nike shoe sells out on the first day,
2019-12-01,Jordan Brand x Dior Jordan 1 Official Partnership,
2019-12-01,Nike's Jordan brand just had its first billion-dollar quarter,
2019-12-01,Michael Avenatti pleads not guilty to new Nike extortion indictment,
2019-12-01,"At Nike, Employees March to Protest Support for Alberto Salazar",
2019-12-01,Nike Workers Protest Company?ôs Treatment of Women,
2019-12-01,?òWe believe Mary?? Nike workers protest as company unveils renovated ?òAlberto Salazar??building,
2019-12-01,"Hundreds of Nike employees march to protest its treatment of women, reports",
2019-12-01,Jordan Brand Luka Donƒçiƒá,
2019-12-01,Nike Air Zoom SuperRep Official Images and Release Date,
2019-12-01,Colin Kaepernick?ôs new 'True to 7' Nike sneaker sells out in minutes- The sole of the right shoe has a sly NFL callout,
2019-12-01,Why Nike's Stock Could Soar,
2019-12-01,NIKE's jordan brand and dior collaborate on sneaker set to ---,
2019-12-01,Garfield Elementary students surprised with Nike shoes for ---,
2019-12-01,Rafael Nadal?ôs Shoes: All You Need to Know About the Special One,
2019-12-01,"Runner with homemade 'Nike' given new shoes, Sport News & Top Stories",
2019-12-01,Nike x Major League Baseball Uniforms 2020 Official Images,
2019-12-01,Nike Earnings Preview: All Eyes Will Be on Direct-to-Consumer Business,
2019-12-01,Nike to donate Air Zoom Pulse shoes to doctors and nurses,
2019-12-01,"Nike, Adidas, Yeezys with highest resale value of 2019 - Business Insider",
2019-12-01,Eleven-year-old girl wins gold medals in 'Nikes' made out of tape,
2019-12-01,Nike Patents a System for Tokenizing Shoes on Ethereum?ôs Blockchain,
2019-12-01,Chelsea Football Club 50th Anniversary Kit,
2019-12-01,Transgender worker suing Nike for $1-1 million cites pronoun abuses,
2019-12-01,Prosecutors claim Avenatti was over $15 million in debt during alleged Nike extortion,
2019-12-01,Nike playing both sides of Kaepernick: Ex-NFL player,
2019-12-01,Nike Air Max 90 30th Anniversary AM90 CS,
2019-12-01,Uninterrupted x Nike LeBron 17 ?úMore Than An Athlete??Set To Debut On Christmas,
2019-12-01,"Is World Athletics about to ban the Nike VaporFly, NEXT% and ---",
2019-12-01,U student taps Nigerian roots to design a sneaker for Nike,
2019-12-01,Young athlete goes viral after winning gold in Nikes made of tape,
2019-12-01,Transgender engineer sues Nike for over $1 million - Business Insider,
2019-12-01,Nike's Air Zoom SuperReps Were Made Just for HIIT,
2019-12-01,This 11-Year-Old Track Star Won Gold Medals After ---,
2019-12-01,Nike NBA Earned Edition Showtime Hoodies 2019-20 Official ---,
2019-12-01,Nike Drops a Limited-Edition Air Force 1 '07 Featuring Pink Japanese Cherry Blossom Details,
2019-12-01,"Wall Street analysts bullish over Nike's digital growth, look past margin weakness",
2019-12-01,Nike now holds patent for blockchain-based sneakers called ?òCryptoKicks??,
2019-12-01,Nike KOBE 5 Protro Chaos Official Images and Release Date,
2019-12-01,"Nike, Seamus collaborate for a classy take on the Air Zoom Victory Tour",
2019-12-01,NikeCourt Zoom Vapor Cage 4 Official Images and Release ---,
2019-12-01,"?òNo more humble beginnings-??LeBron James, I Promise School featured in new Nike commercial",
2019-12-01,Avenatti says Mark Geragos deeply involved in Nike extortion,
2019-12-01,Suspects in Nike store heist arrested in Camarillo ---,
2020-01-01,Nike prototype Vaporfly shoe banned but current version going to Olympics,
2020-01-01,Nike Vaporfly Shoes Avoid Olympics Ban,
2020-01-01,Eliud Kipchoge's record-breaking Nike shoes to be banned,
2020-01-01,Nike faces SEC probe over illicit payment claim: Bloomberg,
2020-01-01,"Nike Being Probed by SEC on Illicit-Payment Claim, Jury Told",
2020-01-01,"Michael Avenatti 'saw dollar signs' when a client approached him with Nike allegations, prosecutor says",
2020-01-01,Nike's Vaporfly shoes face a potential ban from competition,
2020-01-01,Jordan Brand Nike Converse NBA All-Star 2020 Footwear and ---,
2020-01-01,Liverpool and Nike announce major new kit deal,
2020-01-01,"Nike's Vaporfly high-tech shoe fuelling an athletic arms race, Olympian says",
2020-01-01,Athletics body to tighten rules after Nike's Vaporfly helps records tumble: sources,
2020-01-01,Popular Nike racing shoe could get banned for giving runners 'unfair advantage',
2020-01-01,Factbox: Nike's Vaporfly Running Shoes and Tumbling Records,
2020-01-01,Nike Air Max 2090,
2020-01-01,The Nike Air Trainer 3 ?úOlympic??Is Available Now,
2020-01-01,Nike Drops Air Streak Lite in Three Retro Japanese Running ---,
2020-01-01,Nike will sponsor Korea's best 'League of Legends' team,
2020-01-01,Nike: Avenatti wants to make it a villain at extortion trial,
2020-01-01,Trump foe Michael Avenatti gets good - and bad - news about Nike extortion trial,
2020-01-01,Nike lawyer says Michael Avenatti demanded $25 million or he?ôd start ?òmedia scandal??,
2020-01-01,Nike to release I PROMISE School inspired LeBron James shoes,
2020-01-01,Michael Avenatti goes on trial Monday in Nike extortion case,
2020-01-01,Court filings in Avenatti trial show existence of secretly recorded Nike executive conversations,
2020-01-01,Michael Avenatti Jailed on Eve of Nike Extortion Trial,
2020-01-01,How a record-setting Ethiopian marathon runner could cause problems for Nike,
2020-01-01,Nike plans to leverage the popularity of Air Max sneakers to attract women customers in 2020,
2020-01-01,U-S- judge orders Michael Avenatti to face fraud charge as Nike trial looms,
2020-01-01,Rafael Nadal?ôs Shoes: All You Need to Know About the Special One,
2020-01-01,Hear Michael Avenatti's alleged extortion of Nike,
2020-01-01,Nike to fund athletic facility at Obama Center,
2020-01-01,Nike Golf Brooks Koepka Air Zoom Infinity Tour,
2020-01-01,How Nike Leaving Amazon Has Changed the Face of Retail,
2020-01-01,Nike And LeBron James Commemorate Space Jam 2 With LeBron 17 ?úMonstars??,
2020-01-01,New rules outlaw Nike's record-breaking shoes,
2020-01-01,Controversial Nike Vaporfly is one of many infamous sneakers on StockX - Business Insider,
2020-01-01,Paul George PG4 Official Images and Release Date,
2020-01-01,The puzzle-like pattern on these Nike sneakers isn't just a cool ---,
2020-01-01,"In Nike?ôs First Lunar New Year Ad, a Tradition Sparks an Annual Family Face-off",
2020-01-01,Avenatti says evidence he's cash-strapped doesn't belong in Nike extortion trial,
2020-01-01,Where To Buy The Nike Air Max 97 ?úOlympic Rings??Pack,
2020-01-01,"Nike Air Max 90 sneakers look like New York, London, Paris jobs - Business Insider",
2020-01-01,"After an Epic 2019 Rally, I've Got Nike Stock on Hold -- for the Moment",
2020-01-01,"2 men steal shopping cart of Nike basketball shoes from Dick?ôs store in Bloomfield Township, police say",
2020-01-01,Jordan Brand Spring 2020 Women's Apparel,
2020-01-01,Nike and Obama Foundation,
2020-01-01,"Nike Criticised Over ""Tone-Deaf"" Australian Open Apparel Ad",
2020-01-01,Nike releases new LeBron James ?òI PROMISE??shoes today,
2020-01-01,Exclusive: Brooks' Hyperion Elite Could Beat Nike's Vaporflys,
2020-01-01,Copping Hyped Kicks May Get Harder: Nike Reminds Retailers Not to Ship Internationally (UPDATE),
2020-01-01,SK Gaming partners with Nike and 11teamsports,
2020-02-01,Nike stirs the pot with ?ògamechanger??running shoe in step with new rules,
2020-02-01,A step ahead? Nike's Vaporfly shoe changing marathon game,
2020-02-01,Nike Vaporfly ban: why World Athletics had to act against the high-tech shoes,
2020-02-01,"NIKE, Inc- Provides Update on Impact of Coronavirus in ---",
2020-02-01,"Nike?ôs coronavirus-related store closures in China could result in an earnings miss, analysts say",
2020-02-01,"Nike, Adidas Say Coronavirus Will Hurt Business in China",
2020-02-01,Disgraced lawyer Michael Avenatti found guilty in Nike extortion trial,
2020-02-01,"Nike Football 2020 Kits: Nigeria, Korea, USA",
2020-02-01,Unlikely alliance of Nike and U-S- Justice Department combine to shut down Avenatti,
2020-02-01,"NIKE, Inc- Announces Strategic Distributor Partnerships In ---",
2020-02-01,"At Olympic marathon trials, chasing Nike's shoe technology is a big part of race day",
2020-02-01,Nike?ôs Offer to U-S- Olympic Marathon Trials Runners: Free Shoes,
2020-02-01,Nike shoe debate rages as runners weigh advantages at US Olympic trials,
2020-02-01,Yeshaneh sets world record in half marathon in controversial Nike shoes,
2020-02-01,Ababel Yeshaneh sets world record in half marathon in controversial Nike shoes,
2020-02-01,Ethiopia's Ababel Yeshaneh smashes half marathon record wearing Nike Vaporfly shoes,
2020-02-01,Nike and Jordan Release Retro Shoes for NBA All-Star ---,
2020-02-01,"Nike, Apple among dozens of major brands implicated in report on forced labour",
2020-02-01,Nike's Controversial Vaporfly Running Shoes Declared Legal for Competition,
2020-02-01,Nike Announces Senior Leadership Changes,
2020-02-01,'Maybe Nike is just too powerful' ??Cramer sees no reason to own Under Armour stock,
2020-02-01,"Ex-EYBL coach testifies Nike employees directed payments to basketball recruits' parents, handlers",
2020-02-01,Should you buy the Nike Vaporfly 4% Flyknits? We asked a podiatrist-,
2020-02-01,"Best-selling sneakers of 2019 include Nike, Adidas models - Business Insider",
2020-02-01,Nike temporarily closes European HQ in the Netherlands due to coronavirus case,
2020-02-01,How the Nike Vaporfly War Was Lost,
2020-02-01,Nike Space Hippie,
2020-02-01,Nike unveils Team USA uniforms for basketball and other Olympic athletes,
2020-02-01,Microsoft and Nike have created a custom Jordan-branded Xbox One X,
2020-02-01,"NIKE, Inc- Declares $0-245 Quarterly Dividend",
2020-02-01,A Nike Air Max 98 For The Spurs Fans Appears,
2020-02-01,Consultant Testifies Against Avenatti in Nike Extortion Trial,
2020-02-01,Analysts recommend buying Nike on coronavirus weakness: 'Multi-year buying opportunity',
2020-02-01,Nike's new self-lacing basketball shoes go on sale Sunday for ---,
2020-02-01,Nike releasing Browns-themed Odell Beckham Jr- sneakers,
2020-02-01,"Nike Air Flight '89 ""Black/Orange Blaze""",
2020-02-01,"Athletics: Kipchoge's sub-two shoe would be legal under new rules, says Nike",
2020-02-01,"Michael Avenatti, who accused Nike of paying Zion ---",
2020-02-01,"Nike?ôs newest running sneakers: one is banned, one isn?ôt",
2020-02-01,Iberdrola will supply wind energy to Nike,
2020-02-01,USWNT & USMNT Jersey Launch | Nike Soccer Uniforms ---,
2020-02-01,Nike may have already won the Tokyo Olympics ??but that's OK,
2020-02-01,Running reaches crossroads as Nike-led footwear arms race infects mainstream,
2020-02-01,The Bubble-Wrapped Nike Air Max 98 Pops In Aqua And Volt,
2020-02-01,Nike closes Beaverton headquarters over coronavirus concerns,
2020-02-01,Nike Air Max 270 React top 2019's best-selling shoes--shop discounted styles here,
2020-02-01,Nike Squad Photo Confirms Drake Is Still Team Nike,
2020-02-01,Nike brand shifts South America business to distributors,
2020-02-01,The Nike Air Max Plus Gets A Tropical ?úMulti-Color??Upgrade,
2020-03-01,Nike Coronavirus Statement,
2020-03-01,Nike is closing all of its stores in the US because of the coronavirus outbreak,
2020-03-01,Nike is set to shut down US stores through March 27 due to COVID-19,
2020-03-01,Nike Says Digital Orders Offset Damage to Retail From Coronavirus,
2020-03-01,Nike turns to digital sales during China shutdown,
2020-03-01,Nike Adapt Auto Max,
2020-03-01,"Nike, Apple among dozens of major brands implicated in report on forced labour",
2020-03-01,Cowen expects Nike's sales fall $3-5 billion for May quarter,
2020-03-01,Run to this Nike flash sale for 30% off select styles,
2020-03-01,Nike temporarily closes European HQ in the Netherlands due to coronavirus case,
2020-03-01,Nike Temporarily Closes European Headquarters Due to Coronavirus | News & Analysis | BoF,
2020-03-01,Nike temporarily closes European HQ after 1 employee tests positive for coronavirus,
2020-03-01,Air Max Day 2020 Releases,
2020-03-01,"Nike Air Max Day 2020 Releases, Info & Photos | HYPEBEAST",
2020-03-01,You Can Only Buy This 'Pollen Rise' Air Max 95 In Korea,
2020-03-01,Nike stock rallies as retailer sees 36% digital-sales growth,
2020-03-01,"Nike Air VaporMax 360 Gets Spruced Up in ""Varsity Royal""",
2020-03-01,Nike is harnessing its brand power for a coronavirus PSA ---,
2020-03-01,Nike reintroduces Air Max Verona to celebrate International ---,
2020-03-01,Converse CX,
2020-03-01,3 Reasons Why Nike Can Overcome the Coronavirus Crisis,
2020-03-01,Adidas joins Nike in announcing store closures over coronavirus,
2020-03-01,"Nike Air Max 95 ""Alien"" Release Date & Info | HYPEBEAST",
2020-03-01,Mount Fuji Inspires This New Nike Air Max 95,
2020-03-01,Nike's clearance sale looks like what '70s sci-fi thought the future would look like,
2020-03-01,Nike Leaders and Nike Donate $15 Million to Fight Pandemic,
2020-03-01,Nike encourages all US-based employees to work from home ---,
2020-03-01,Nike closes Beaverton headquarters over coronavirus concerns,
2020-03-01,"Nike Air Max 97 ""White Flame/Ice Blue"" Release Info ---",
2020-03-01,Nike Teams Up With Playstation?ôs MLB The Show 20 For Unlockable Air Max 90s,
2020-03-01,Nike unveils footwear made from factory floor-sourced scrap ---,
2020-03-01,The Nike Air Max 270 ?úUSA??Is Available Now,
2020-03-01,Social distancing and staying home encouraged by IKEA and ---,
2020-03-01,Nike Is About to Start Making Face Shields for Medical Workers,
2020-03-01,Olympic marathon trial runners favored Nike Vaporfly and Alphafly,
2020-03-01,The Nike Air Max 98 Arrives In Particle Grey And Red,
2020-03-01,Nike-sponsored transgender athlete advocates against proposed anti-trans legislation in Idaho,
2020-03-01,Nike Leaps 11% After Results Suggest It?ôs Weathering Virus Era,
2020-03-01,"Nike, Under Armour taking hits from coronavirus outbreak amid NBA cancellation, shares fall",
2020-03-01,"Nike Riding a Wave of Trademark Infringement, Filmmaker's ---",
2020-03-01,Nike is making face shields for healthcare workers during coronavirus - Business Insider,
2020-03-01,Nike learned a lesson in China: Some want to sweat away their coronavirus stress,
2020-03-01,Why Nike Stock Plunged Today,
2020-03-01,3 Reasons to Buy Nike Stock,
2020-03-01,"Nike, Macy's Run Blockchain Trial With Auburn's RFID Lab - CoinDesk",
2020-03-01,Nike-backed researchers invent a wearable robot that makes you faster,
2020-03-01,"Play Inside, Play for the World-' Nike Ads Address ---",
2020-03-01,Coronavirus case causes Nike to temporarily close European headquarters,
2020-03-01,"Nike Picks Up Orders In Times Of Distress, Analyst Says In ---",
2020-03-01,Nike?ôs Tearaway Concept Lands On The Air Max 98,
2020-04-01,Nike PPE Face Shields,
2020-04-01,Nike designs personal protective equipment for Oregon ---,
2020-04-01,Nike Air sneakers being made into face shields for healthcare workers - Business Insider,
2020-04-01,Judge rejects Kawhi Leonard's claim that Nike unlawfully copyrighted his 'Klaw' logo,
2020-04-01,Judge sides with Nike over Kawhi Leonard in legal battle over 'Klaw' logo,
2020-04-01,Kawhi Leonard Loses Copyright Lawsuit Against Nike Over Logo,
2020-04-01,Nike drops surprise Jordan 5 'Fire Red' release,
2020-04-01,Nike's living room challenge pits you against Ronaldo,
2020-04-01,Step up your sneaker collection with 25% off all Nike footwear,
2020-04-01,"Nike designs Air Max 2090 to be ""shoe of the future""",
2020-04-01,Lubrizol Contributes to Nike's Efforts to Make Full-Face ---,
2020-04-01,Yet Another Easter-Themed Nike Air Force 1 Surfaces As We Approach The Holiday,
2020-04-01,Nike?ôs newest shoe collection includes a Luka Doncic-inspired colorway in his Jordan Brand debut,
2020-04-01,Nike temporarily closes Memphis warehouse after employee tests positive for COVID-19,
2020-04-01,"Nike Captures the Moment Again, Saluting All Those Staying Active in Quarantine",
2020-04-01,Nike and Adidas top UK ecommerce rankings,
2020-04-01,Nike?ôs ?òPregame Pack??Features An Air Jordan 1 Inspired By Luka Doncic,
2020-04-01,"Nike Air Max 95 ""Alien"" Release Date & Info | HYPEBEAST",
2020-04-01,Temple University Athletics Announces Three-Year Deal with ---,
2020-04-01,'The most catastrophic crisis that retail has faced': Stores try to stay relevant during the coronavirus shutdown,
2020-04-01,"NIKE Names Ann Hebert as VP, GM of North America ---",
2020-04-01,"Nike becomes world?ôs most valuable apparel brand but here?ôs how coronavirus will hit the sector, report warns",
2020-04-01,Nike Air Zoom Pegasus 37 Official Images and Release Date,
2020-04-01,Nike ACG Summer 2020 Apparel Collection Release Info,
2020-04-01,Nike Is the World's Most Valuable Apparel Brand,
2020-04-01,Kevin Durant KD13 Official Images and Release Date,
2020-04-01,Nike Adds Full Icy Soles So The Air Force 1 React QS,
2020-04-01,Nike Says Now's Probably Not The Time For Its $3300 Dior Air ---,
2020-04-01,Nike is poised to weather coronavirus far better than Adidas and Under Armour,
2020-04-01,Nike Air Force 1 & Air Max 98 LX Tear-Away Upper ---,
2020-04-01,"Meet Nike, Bill Belichick's show-stealing dog",
2020-04-01,"Quick, the new look Nike Vaporfly Next% are here and they ---",
2020-04-01,Customize These Nike Sneakers By Tearing Them Apart,
2020-04-01,"Nike Announces Additional Round Of COVID-19 Response Donations, Topping $17 Million",
2020-04-01,"Nike now makes face shields for health workers from material used for shoes, apparel",
2020-04-01,"Brands offering big sales on women's shoes: Nike, Cole Haan, Adidas and more",
2020-04-01,The Nike Air Max 90 ?úSupernova 2020??Explores The Galaxy,
2020-04-01,Nike's Secret for Surviving the Pandemic Retail Apocalypse | Marker,
2020-04-01,The Nike Air Cross Trainer 3 Low Is Coming Back,
2020-04-01,"Off-White, Balenciaga and Nike named world's hottest brands",
2020-04-01,Inside Nike's Race to Help Protect Healthcare Workers,
2020-04-01,Nike Was Never the First Choice of Michael Jordan for Sneaker Deal But Others Refused to Give an Offer,
2020-04-01,Nike Quietly Releases Kobe Bryant?ôs Newest Sneaker,
2020-04-01,"Nike Air Zoom Spiridon Cage 2 ""Triple White"" Is Ready for ---",
2020-04-01,Nike Retains Spot as World's Most Valuable Apparel Brand,
2020-04-01,First Look at Giannis Antetokounmpo's Nike Zoom Freak 2,
2020-04-01,"Nike Air Max Triax ""White/Deep Emerald"" Release",
2020-04-01,How Nike is striking the right tone with its response to Covid-19,
2020-04-01,Serial Killer Gary Gilmore?ôs Execution Inspired Nike?ôs ?òJust Do It??Slogan,
2020-04-01,Jennifer Garner's Nike Sneakers Are Majorly On Sale Right Now,
2020-05-01,Nike Air Zoom Pulse Hospital Donations,
2020-05-01,Nike donates Zoom Pulse sneakers and other items to healthcare workers - Business Insider,
2020-05-01,"Nike will donate 30,000 shoes to frontline workers fighting Covid-19",
2020-05-01,Nike is saying 'Don't Do It' in a message about racism in America,
2020-05-01,"As Nike Released Its New Anti-Racism Ad, Its CEO Sent Out ---",
2020-05-01,Nike: Just Don't Do It,
2020-05-01,Michael Jordan Has Made Over $1 Billion From Nike ??The Biggest Endorsement Bargain In Sports,
2020-05-01,How Nike's deal with Michael Jordan gave rise to sneaker ---,
2020-05-01,Nike's new ad with LeBron James wants people to know there's hope,
2020-05-01,Nike has reopened almost all stores in China and South Korea,
2020-05-01,Michael Jordan's signature Air Jordan shoes from 1985 are going up for auction,
2020-05-01,Michael Jordan?ôs 1985 Nike Air Jordan 1S Sneakers up for Auction,
2020-05-01,"Sotheby?ôs to Auction Iconic Nike Shoes Worn by Michael Jordan for $100,000",
2020-05-01,Nike To Drop 'Be True' Exclusive Air Force 1 For Pride Month,
2020-05-01,"Nike sold out of these Travis Scott Nike Air Max 270 ?òCactus Trails??shoes, but here?ôs how you can get a pair",
2020-05-01,Nike BETRUE and Converse Pride 2020 Footwear Official ---,
2020-05-01,Nike releases Ben & Jerry?ôs-themed sneakers,
2020-05-01,Nike Air Zoom Type,
2020-05-01,"Zion Williamson asked to admit parents received money, gifts from Duke, Nike and Adidas",
2020-05-01,"Nike Air Max 97 G ""Triple White"" Release",
2020-05-01,Nike is setting the tone for sports brands in its response to the George Floyd protests,
2020-05-01,"The Nike Air Max 270 React is on sale for up to $90 off the original price, the lowest we've ever seen",
2020-05-01,Space-Themed Air Jordan 1 ?úP(HER)SPECTIVE??Dropping Exclusively At Foot Locker Inc- And Nike,
2020-05-01,New Nike Air Max Allows Wearers to Change Fit and Color From Their Phone,
2020-05-01,"Nike had lines of up to 40 people outside a store in an Atlanta mall over the weekend, analysts say",
2020-05-01,"Nike, Ben & Jerry's churn out ice cream-themed sneaker ---",
